fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
LOCAL,100,CORPORATE FUND,27,FINANCE,2011,2011 - CITY COMPTROLLER,245,REIMBURSEMENT TRAVELERS,1200,1200,1200
LOCAL,100,CORPORATE FUND,27,FINANCE,2011,2011 - CITY COMPTROLLER,270,LOCAL TRANSPORTATION,600,600,600
LOCAL,100,CORPORATE FUND,27,FINANCE,2011,2011 - CITY COMPTROLLER,348,BOOKS AND RELATED MTL,4300,4300,4300
LOCAL,100,CORPORATE FUND,27,FINANCE,2011,2011 - CITY COMPTROLLER,350,STATIONERY AND OFFICE SUPPL,37900,37900,22700
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,5,SALARIES AND WAGES - ON PAYROLL,3502910,3502910,3297134
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,15,SCHEDULE SALARY ADJ,14675,14675,20445
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,20,OVERTIME,10000,10000,10000
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,130,POSTAGE,16700,16700,16700
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,140,PROF & TECHNICAL SERVICES,88800,88800,80100
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,142,ACCOUNTING AND AUDITING,600000,600000,603863
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,150,PUBLICATN & REPRODT-OUT,14561,14561,14561
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,157,RENTAL EQUIPMENT AND SERVICES,13396,13396,13396
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,162,REPAIR/MAINT EQUIPMENT,1050,1050,1050
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,166,DUES  SUBSC & MEM,1800,1800,1800
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,169,TECHNICAL MEETING COSTS,5982,5982,52924
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,189,TELEPHONE NON-CENTREX,450,450,0
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,190,TELEPHONE-CENTREX,16000,16000,15000
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,197,TELEPHONE-MAINTENANCE,3400,3400,2500
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,245,REIMBURSEMENT TRAVELERS,4000,4000,3000
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,270,LOCAL TRANSPORTATION,825,825,825
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,348,BOOKS AND RELATED MTL,600,600,600
LOCAL,100,CORPORATE FUND,27,FINANCE,2012,2012 - ACCOUNTING FINANCIAL REPORTING,350,STATIONERY AND OFFICE SUPPL,26840,26840,20000
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,5,SALARIES AND WAGES - ON PAYROLL,5355534,5355534,5395640
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,15,SCHEDULE SALARY ADJ,18096,18096,21731
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,39,STUDENT AS TRAINEES,0,0,40000
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,130,POSTAGE,129360,129360,302860
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,138,PROF SERV-IT MAINT,0,0,155000
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,140,PROF & TECHNICAL SERVICES,0,0,3506984
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,149,SOFTWARE MAINT/LICENSING,28800,28800,344800
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,150,PUBLICATN & REPRODT-OUT,50181,50181,302181
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,152,ADVERTISING,6800,6800,7800
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,157,RENTAL EQUIPMENT AND SERVICES,0,0,25000
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,162,REPAIR/MAINT EQUIPMENT,25200,25200,55796
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,166,DUES  SUBSC & MEM,1442,1442,5442
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,169,TECHNICAL MEETING COSTS,2385,2385,9885
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,197,TELEPHONE-MAINTENANCE,4050,4050,21000
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,245,REIMBURSEMENT TRAVELERS,338,338,3338
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,270,LOCAL TRANSPORTATION,8050,8050,8750
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,340,MATERIAL AND SUPPLIES,0,0,53900
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,348,BOOKS AND RELATED MTL,900,900,2100
LOCAL,100,CORPORATE FUND,27,FINANCE,2015,2015 - FINANCIAL STRATEGY AND OPS,350,STATIONERY AND OFFICE SUPPL,13300,13300,26900
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,5,SALARIES AND WAGES - ON PAYROLL,18190423,18190423,20754867
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,12,CONTRACT WAGE-PR,46709,46709,46859
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,15,SCHEDULE SALARY ADJ,106598,106598,108681
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,20,OVERTIME,57394,50602,53468
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,39,STUDENT AS TRAINEES,0,6792,15000
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,91,UNIFORM ALLOWANCE,99000,99000,110750
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,125,OFF AND BUILDING SERV,17800,17800,5000
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,130,POSTAGE,82627,82627,115627
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,138,PROF SERV-IT MAINT,16581304,16581304,17104000
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,140,PROF & TECHNICAL SERVICES,3777213,3777213,4054310
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,149,SOFTWARE MAINT/LICENSING,121863,121363,121863
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,150,PUBLICATN & REPRODT-OUT,12500,12500,12500
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,152,ADVERTISING,7200,7200,7200
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,156,LOCK BOX RENTAL,16828,16828,16828
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,157,RENTAL EQUIPMENT AND SERVICES,110000,110000,119000
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,162,REPAIR/MAINT EQUIPMENT,599649,599649,787739
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,166,DUES  SUBSC & MEM,100,100,100
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,169,TECHNICAL MEETING COSTS,10194,10194,9244
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,178,FREIGHT/EXPENSE CHARGES,2220,2220,2220
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,179,MESSENGER SERVICES,74685,74685,50000
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,181,MOBILE COMM SERVICES,214968,215868,170000
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,186,PAGERS,400,0,0
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,189,TELEPHONE NON-CENTREX,12000,12000,9000
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,190,TELEPHONE-CENTREX,134000,134000,83000
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,196,DATA CIRCUITS,50794,50794,35700
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,197,TELEPHONE-MAINTENANCE,127000,127000,120000
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,228,OUT/TOWN TRAVEL-AUDITOR,12000,12000,6000
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,229,TRAN/EXP ALLOWANCE,20650,20650,22995
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,270,LOCAL TRANSPORTATION,9151,9151,4226
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,339,REVENUE STAMPS,65500,65500,79500
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,348,BOOKS AND RELATED MTL,1500,1500,600
LOCAL,100,CORPORATE FUND,27,FINANCE,2020,2020 - REVENUE SERVICES AND OPERATION,350,STATIONERY AND OFFICE SUPPL,224009,224009,195962
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,2005 - CITY TREASURER,5,SALARIES AND WAGES - ON PAYROLL,1761807,1761807,1777271
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,2005 - CITY TREASURER,15,SCHEDULE SALARY ADJ,8608,8608,10749
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,2005 - CITY TREASURER,39,STUDENT AS TRAINEES,19900,19900,19900
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,2005 - CITY TREASURER,130,POSTAGE,2500,2500,2500
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,2005 - CITY TREASURER,137,ACCOUNTING/AUDITING,100000,100000,100000
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,2005 - CITY TREASURER,138,PROF SERV-IT MAINT,16000,16000,16000
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,2005 - CITY TREASURER,140,PROF & TECHNICAL SERVICES,200000,200000,220000
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,2005 - CITY TREASURER,162,REPAIR/MAINT EQUIPMENT,10104,10104,10104
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,2005 - CITY TREASURER,166,DUES  SUBSC & MEM,70205,70205,70205
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,2005 - CITY TREASURER,169,TECHNICAL MEETING COSTS,2650,2650,2650
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,2005 - CITY TREASURER,179,MESSENGER SERVICES,500,500,500
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,2005 - CITY TREASURER,181,MOBILE COMM SERVICES,1300,1300,1300
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,2005 - CITY TREASURER,189,TELEPHONE NON-CENTREX,2900,2900,2900
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,2005 - CITY TREASURER,190,TELEPHONE-CENTREX,12000,12000,12000
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,2005 - CITY TREASURER,196,DATA CIRCUITS,1800,1800,1800
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,2005 - CITY TREASURER,197,TELEPHONE-MAINTENANCE,2000,2000,2000
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,2005 - CITY TREASURER,270,LOCAL TRANSPORTATION,975,975,975
LOCAL,100,CORPORATE FUND,28,CITY TREASURER,2005,2005 - CITY TREASURER,350,STATIONERY AND OFFICE SUPPL,10000,10000,6500
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,2005 - DEPT OF ADMINISTRATIVE HEARING,5,SALARIES AND WAGES - ON PAYROLL,2797681,2797681,2805899
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,2005 - DEPT OF ADMINISTRATIVE HEARING,15,SCHEDULE SALARY ADJ,15288,15288,13651
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,2005 - DEPT OF ADMINISTRATIVE HEARING,20,OVERTIME,500,500,500
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,2005 - DEPT OF ADMINISTRATIVE HEARING,130,POSTAGE,44942,44942,46420
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,2005 - DEPT OF ADMINISTRATIVE HEARING,138,PROF SERV-IT MAINT,768346,768346,819283
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,2005 - DEPT OF ADMINISTRATIVE HEARING,140,PROF & TECHNICAL SERVICES,3481250,3481250,3491250
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,2005 - DEPT OF ADMINISTRATIVE HEARING,143,COURT REPORTING,68466,68466,68466
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,2005 - DEPT OF ADMINISTRATIVE HEARING,157,RENTAL EQUIPMENT AND SERVICES,8144,8144,8144
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,2005 - DEPT OF ADMINISTRATIVE HEARING,162,REPAIR/MAINT EQUIPMENT,4960,4960,5070
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,2005 - DEPT OF ADMINISTRATIVE HEARING,166,DUES  SUBSC & MEM,1530,1530,1814
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,2005 - DEPT OF ADMINISTRATIVE HEARING,169,TECHNICAL MEETING COSTS,570,570,890
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,2005 - DEPT OF ADMINISTRATIVE HEARING,179,MESSENGER SERVICES,5673,5673,5673
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,2005 - DEPT OF ADMINISTRATIVE HEARING,190,TELEPHONE-CENTREX,26700,26700,26000
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,2005 - DEPT OF ADMINISTRATIVE HEARING,195,RELOCATION EXPENSES,500,500,500
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,2005 - DEPT OF ADMINISTRATIVE HEARING,197,TELEPHONE-MAINTENANCE,6500,6500,5000
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,2005 - DEPT OF ADMINISTRATIVE HEARING,229,TRAN/EXP ALLOWANCE,2000,2000,2000
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,2005 - DEPT OF ADMINISTRATIVE HEARING,340,MATERIAL AND SUPPLIES,31903,31903,25091
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,2005 - DEPT OF ADMINISTRATIVE HEARING,348,BOOKS AND RELATED MTL,1288,1288,1318
LOCAL,100,CORPORATE FUND,30,DEPT OF ADMINISTRATIVE HEARING,2005,2005 - DEPT OF ADMINISTRATIVE HEARING,350,STATIONERY AND OFFICE SUPPL,13134,13134,8699
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,5,SALARIES AND WAGES - ON PAYROLL,24603319,24603319,24494886
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,15,SCHEDULE SALARY ADJ,37060,37060,25112
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,20,OVERTIME,1809,1809,3734
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,39,STUDENT AS TRAINEES,29250,29250,20025
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,130,POSTAGE,29990,29990,38727
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,138,PROF SERV-IT MAINT,225699,225699,268678
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,140,PROF & TECHNICAL SERVICES,1074848,1074848,1068734
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,141,APPRAISALS,4035,4035,8070
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,143,COURT REPORTING,1186098,1186098,1078007
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,145,LEGAL EXPENSES,138638,138638,123777
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,149,SOFTWARE MAINT/LICENSING,10681,10681,9872
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,150,PUBLICATN & REPRODT-OUT,7930,7930,7577
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,154,RENTAL-DATA HARDWARE EQ,89477,89477,105733
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,157,RENTAL EQUIPMENT AND SERVICES,7608,6358,9407
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,162,REPAIR/MAINT EQUIPMENT,3390,2640,3675
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,166,DUES  SUBSC & MEM,102617,102617,119424
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,169,TECHNICAL MEETING COSTS,40467,40467,40249
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,178,FREIGHT/EXPENSE CHARGES,11439,11439,11730
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,181,MOBILE COMM SERVICES,37690,37690,43254
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,186,PAGERS,48,48,48
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,190,TELEPHONE-CENTREX,115037,115037,122553
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,191,TELEPHONE-RELOCATIONS,0,2000,0
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,197,TELEPHONE-MAINTENANCE,31625,31625,26433
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,229,TRAN/EXP ALLOWANCE,6844,6844,1840
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,245,REIMBURSEMENT TRAVELERS,93515,93515,54907
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,270,LOCAL TRANSPORTATION,35564,35564,60074
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,348,BOOKS AND RELATED MTL,19295,19295,21560
LOCAL,100,CORPORATE FUND,31,DEPARTMENT OF LAW,2005,2005 - DEPARTMENT OF LAW,350,STATIONERY AND OFFICE SUPPL,131850,131850,130000
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,5,SALARIES AND WAGES - ON PAYROLL,4521079,4521079,4364587
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,15,SCHEDULE SALARY ADJ,47294,47294,42767
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,39,STUDENT AS TRAINEES,30000,30000,30000
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,50,STIPENDS,21000,21000,21000
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,130,POSTAGE,8560,8560,8560
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,140,PROF & TECHNICAL SERVICES,224201,224201,222701
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,143,COURT REPORTING,97580,97580,88000
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,149,SOFTWARE MAINT/LICENSING,319670,319670,453010
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,150,PUBLICATN & REPRODT-OUT,7500,7500,7500
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,152,ADVERTISING,6980,6980,5480
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,159,LEASE PURCHASE AGREEMNT,27410,27410,27410
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,162,REPAIR/MAINT EQUIPMENT,10054,10054,10054
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,166,DUES  SUBSC & MEM,2137,2137,11700
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,169,TECHNICAL MEETING COSTS,25423,25423,11000
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,178,FREIGHT/EXPENSE CHARGES,2250,2250,2250
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,181,MOBILE COMM SERVICES,5000,5000,4500
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,190,TELEPHONE-CENTREX,32821,32821,29000
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,197,TELEPHONE-MAINTENANCE,10000,10000,8000
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,270,LOCAL TRANSPORTATION,2360,2360,2360
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,340,MATERIAL AND SUPPLIES,24068,24068,17158
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,350,STATIONERY AND OFFICE SUPPL,32847,32847,13133
LOCAL,100,CORPORATE FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,2005 - DEPARTMENT OF HUMAN RESOURCES,9067,PHYSICAL EXAMS,170000,170000,170000
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,2005 - DEPARTMENT OF PROCUREMENT SERV,5,SALARIES AND WAGES - ON PAYROLL,4476034,4476034,4724456
LOCAL,100,CORPORATE FUND,56,IPRA,2005,2005 - IPRA,197,TELEPHONE-MAINTENANCE,2100,2100,1800
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,2005 - DEPARTMENT OF PROCUREMENT SERV,12,CONTRACT WAGE-PR,2149,2149,2209
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,2005 - DEPARTMENT OF PROCUREMENT SERV,15,SCHEDULE SALARY ADJ,27248,27248,22199
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,2005 - DEPARTMENT OF PROCUREMENT SERV,130,POSTAGE,10000,10000,10000
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,2005 - DEPARTMENT OF PROCUREMENT SERV,140,PROF & TECHNICAL SERVICES,788000,738000,1174200
LOCAL,100,CORPORATE FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,2005 - DEPARTMENT OF PROCUREMENT SERV,149,SOFTWARE MAINT/LICENSING,2760,2760,0
