fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
LOCAL,0100,Corporate Fund,15,City Council,2010,Committee on Finance,0143,COURT REPORTING,72000,72000,60000
LOCAL,0100,Corporate Fund,15,City Council,2010,Committee on Finance,0157,RENTAL EQUIPMENT AND SERVICES,65000,65000,65000
LOCAL,0100,Corporate Fund,15,City Council,2010,Committee on Finance,0166,"DUES, SUBSCRIPTIONS AND MEMBERSHIPS",2000,2129,3000
LOCAL,0100,Corporate Fund,15,City Council,2010,Committee on Finance,0169,TECHNICAL MEETING COSTS,2500,2500,1500
LOCAL,0100,Corporate Fund,15,City Council,2010,Committee on Finance,0190,TELEPHONE - CENTREX BILLINGS,8800,8800,4000
LOCAL,0200,Water Fund,28,City Treasurer,2005,City Treasurer,0138,IT MAINTENANCE,50000,50000,50000
LOCAL,0100,Corporate Fund,15,City Council,2010,Committee on Finance,0197,TELEPHONE - MAINTENANCE,1120,1120,500
LOCAL,0100,Corporate Fund,15,City Council,2010,Committee on Finance,0229,TRANSPORTATION AND EXPENSE ALLOWANCE,8000,8000,4000
LOCAL,0100,Corporate Fund,15,City Council,2010,Committee on Finance,0340,MATERIAL AND SUPPLIES,3500,3500,3500
LOCAL,0100,Corporate Fund,15,City Council,2010,Committee on Finance,0348,BOOKS AND RELATED MATERIAL,3000,3000,3000
LOCAL,0100,Corporate Fund,15,City Council,2010,Committee on Finance,0350,STATIONERY AND OFFICE SUPPLIES,45000,45000,35000
LOCAL,0100,Corporate Fund,15,City Council,2010,Committee on Finance,0700,CONTINGENCIES,100,100,2000
LOCAL,0100,Corporate Fund,15,City Council,2010,Committee on Finance,9005,LEGAL FEES - COMMITTE ON FINANCE,50000,50000,50000
LOCAL,0100,Corporate Fund,15,City Council,2010,Committee on Finance,9006,LEGAL ASSISTANCE - COMMITTEE ON FINANCE,50000,50000,50000
LOCAL,0100,Corporate Fund,15,City Council,2010,Committee on Finance,9010,"FOR LEGAL, TECCHNICAL, MEDICAL AND PROFESSIONAL SERVICES,APPRAISALS, CONSULTANTS, PRINTERS, COURT REPORTERS, AND OTHER INCEDENTAL CONTRACTUAL SERVICES.  TO BE EXPENDED AT THE DIRECTION OF THE CHAIRMAN OF THE COMMITTEE ON FINANCE",92500,35500,35500
LOCAL,0100,Corporate Fund,15,City Council,2012,Council Office of Financial Analysis,0005,SALARIES AND WAGES - ON PAYROLL,282216,282216,282216
LOCAL,0100,Corporate Fund,15,City Council,2012,Council Office of Financial Analysis,0700,CONTINGENCIES,27160,27160,27160
LOCAL,0100,Corporate Fund,15,City Council,2214,Committee on the Budget and Government Operations,0000,PERSONNEL SERVICES,507242,470815,280000
LOCAL,0100,Corporate Fund,15,City Council,2214,Committee on the Budget and Government Operations,0100,CONTRACTUAL SERVICES,15000,101725,15000
LOCAL,0100,Corporate Fund,15,City Council,2214,Committee on the Budget and Government Operations,0300,COMMODITIES AND MATERIALS,12000,12000,12000
LOCAL,0100,Corporate Fund,15,City Council,2214,Committee on the Budget and Government Operations,0400,EQUIPMENT,9500,9500,9500
LOCAL,0100,Corporate Fund,15,City Council,2214,Committee on the Budget and Government Operations,0700,CONTINGENCIES,15000,15494,15000
LOCAL,0100,Corporate Fund,15,City Council,2216,Committee on Contracting  Oversight  and Equity,0000,PERSONNEL SERVICES,0,190000,190000
LOCAL,0100,Corporate Fund,15,City Council,2216,Committee on Contracting  Oversight  and Equity,0100,CONTRACTUAL SERVICES,0,1500,1500
LOCAL,0100,Corporate Fund,15,City Council,2220,Committee on Aviation,0000,PERSONNEL SERVICES,111287,140000,180000
LOCAL,0100,Corporate Fund,15,City Council,2220,Committee on Aviation,0100,CONTRACTUAL SERVICES,200,200,200
LOCAL,0100,Corporate Fund,15,City Council,2220,Committee on Aviation,0300,COMMODITIES AND MATERIALS,500,500,500
LOCAL,0100,Corporate Fund,15,City Council,2220,Committee on Aviation,0700,CONTINGENCIES,750,750,750
LOCAL,0100,Corporate Fund,15,City Council,2223,Special Legislative Committee on the Census,0000,PERSONNEL SERVICES,0,110000,110000
LOCAL,0100,Corporate Fund,15,City Council,2223,Special Legislative Committee on the Census,0300,COMMODITIES AND MATERIALS,0,1500,1500
LOCAL,0100,Corporate Fund,15,City Council,2225,Committee on License and Consumer Protection,0000,PERSONNEL SERVICES,100463,163500,143500
LOCAL,0100,Corporate Fund,15,City Council,2225,Committee on License and Consumer Protection,0100,CONTRACTUAL SERVICES,26500,26500,46500
LOCAL,0100,Corporate Fund,15,City Council,2225,Committee on License and Consumer Protection,0300,COMMODITIES AND MATERIALS,1500,1500,1500
LOCAL,0100,Corporate Fund,15,City Council,2235,Committee on Public Safety,0000,PERSONNEL SERVICES,164136,166199,166300
LOCAL,0100,Corporate Fund,15,City Council,2235,Committee on Public Safety,0100,CONTRACTUAL SERVICES,1000,1000,1000
LOCAL,0100,Corporate Fund,15,City Council,2235,Committee on Public Safety,0300,COMMODITIES AND MATERIALS,1000,1000,1000
LOCAL,0100,Corporate Fund,15,City Council,2235,Committee on Public Safety,0700,CONTINGENCIES,500,500,500
LOCAL,0100,Corporate Fund,15,City Council,2240,Committee on Health and Environmental Protection,0000,PERSONNEL SERVICES,93609,0,0
LOCAL,0100,Corporate Fund,15,City Council,2240,Committee on Health and Environmental Protection,0100,CONTRACTUAL SERVICES,2506,0,0
LOCAL,0100,Corporate Fund,15,City Council,2240,Committee on Health and Environmental Protection,0300,COMMODITIES AND MATERIALS,800,0,0
LOCAL,0100,Corporate Fund,15,City Council,2245,Committee on Committees and Rules,0000,PERSONNEL SERVICES,128220,128220,128220
LOCAL,0100,Corporate Fund,15,City Council,2245,Committee on Committees and Rules,0100,CONTRACTUAL SERVICES,20000,20000,20000
LOCAL,0100,Corporate Fund,15,City Council,2245,Committee on Committees and Rules,0300,COMMODITIES AND MATERIALS,500,500,500
LOCAL,0100,Corporate Fund,15,City Council,2255,Committee on Economic  Capital and Technology Development,0000,PERSONNEL SERVICES,105652,385000,385000
LOCAL,0100,Corporate Fund,15,City Council,2255,Committee on Economic  Capital and Technology Development,0100,CONTRACTUAL SERVICES,1000,1000,1000
LOCAL,0100,Corporate Fund,15,City Council,2255,Committee on Economic  Capital and Technology Development,0300,COMMODITIES AND MATERIALS,500,500,500
LOCAL,0100,Corporate Fund,15,City Council,2255,Committee on Economic  Capital and Technology Development,0700,CONTINGENCIES,1000,1000,1000
LOCAL,0100,Corporate Fund,15,City Council,2257,Committee on Environmental Protection and Energy,0000,PERSONNEL SERVICES,0,199200,205200
LOCAL,0100,Corporate Fund,15,City Council,2257,Committee on Environmental Protection and Energy,0300,COMMODITIES AND MATERIALS,0,800,800
LOCAL,0100,Corporate Fund,15,City Council,2258,Committee on Ethics and Good Governance,0000,PERSONNEL SERVICES,0,140000,143100
LOCAL,0100,Corporate Fund,15,City Council,2258,Committee on Ethics and Good Governance,0300,COMMODITIES AND MATERIALS,0,1500,1500
LOCAL,0100,Corporate Fund,15,City Council,2260,Committee on Education and Child Development,0000,PERSONNEL SERVICES,168387,172316,168387
LOCAL,0100,Corporate Fund,15,City Council,2260,Committee on Education and Child Development,0100,CONTRACTUAL SERVICES,3000,3000,3000
LOCAL,0100,Corporate Fund,15,City Council,2260,Committee on Education and Child Development,0700,CONTINGENCIES,2000,2000,2000
LOCAL,0100,Corporate Fund,15,City Council,2275,Committee on Zoning  Landmarks and Building Standards,0000,PERSONNEL SERVICES,319891,319891,319891
LOCAL,0100,Corporate Fund,15,City Council,2275,Committee on Zoning  Landmarks and Building Standards,0100,CONTRACTUAL SERVICES,15300,74700,74700
LOCAL,0100,Corporate Fund,15,City Council,2275,Committee on Zoning  Landmarks and Building Standards,0300,COMMODITIES AND MATERIALS,74700,15300,15300
LOCAL,0100,Corporate Fund,15,City Council,2277,Committee on Health and Human Relations,0000,PERSONNEL SERVICES,0,140000,130000
LOCAL,0100,Corporate Fund,15,City Council,2277,Committee on Health and Human Relations,0100,CONTRACTUAL SERVICES,0,0,7000
LOCAL,0100,Corporate Fund,15,City Council,2277,Committee on Health and Human Relations,0300,COMMODITIES AND MATERIALS,0,1000,4000
LOCAL,0100,Corporate Fund,15,City Council,2280,Committee on Housing and Real Estate,0000,PERSONNEL SERVICES,204109,204109,204109
LOCAL,0100,Corporate Fund,15,City Council,2280,Committee on Housing and Real Estate,0300,COMMODITIES AND MATERIALS,8000,8000,8000
LOCAL,0100,Corporate Fund,15,City Council,2286,Committee on Human Relations,0000,PERSONNEL SERVICES,95333,0,0
LOCAL,0100,Corporate Fund,15,City Council,2286,Committee on Human Relations,0300,COMMODITIES AND MATERIALS,1000,0,0
LOCAL,0100,Corporate Fund,15,City Council,2290,Committee on Workforce Development and Audit,0000,PERSONNEL SERVICES,508672,387646,305100
LOCAL,0100,Corporate Fund,15,City Council,2290,Committee on Workforce Development and Audit,0100,CONTRACTUAL SERVICES,40000,5000,5000
LOCAL,0100,Corporate Fund,15,City Council,2290,Committee on Workforce Development and Audit,0300,COMMODITIES AND MATERIALS,5000,5000,5000
LOCAL,0100,Corporate Fund,15,City Council,2295,Legislative Reference Bureau,0000,PERSONNEL SERVICES,373008,373957,373008
LOCAL,0100,Corporate Fund,15,City Council,2295,Legislative Reference Bureau,0300,COMMODITIES AND MATERIALS,4000,4000,4000
LOCAL,0300,Vehicle Tax Fund,15,City Council,2005,City Council,0700,CONTINGENCIES,0,45325,0
LOCAL,0300,Vehicle Tax Fund,15,City Council,2230,Committee on Transportation and Public Way,0000,PERSONNEL SERVICES,450883,370263,280000
LOCAL,0300,Vehicle Tax Fund,15,City Council,2230,Committee on Transportation and Public Way,0100,CONTRACTUAL SERVICES,0,22005,15000
LOCAL,0300,Vehicle Tax Fund,15,City Council,2230,Committee on Transportation and Public Way,0300,COMMODITIES AND MATERIALS,0,1387,15000
LOCAL,0300,Vehicle Tax Fund,15,City Council,2230,Committee on Transportation and Public Way,9000,PURPOSES AS SPECIFIED,16387,0,0
LOCAL,0300,Vehicle Tax Fund,15,City Council,2265,Committee on Pedestrian and Traffic Safety,0000,PERSONNEL SERVICES,251710,280000,280000
LOCAL,0300,Vehicle Tax Fund,15,City Council,2265,Committee on Pedestrian and Traffic Safety,0300,COMMODITIES AND MATERIALS,5000,5000,5000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,15,City Council,2155,Committee on Special Events  Cultural Affairs and Recreation,0000,PERSONNEL SERVICES,162990,162990,162990
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,15,City Council,2155,Committee on Special Events  Cultural Affairs and Recreation,0300,COMMODITIES AND MATERIALS,3720,3720,3720
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0005,SALARIES AND WAGES - ON PAYROLL,1382165,1382165,1687392
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0015,SCHEDULE SALARY ADJUSTMENTS,10755,10755,7210
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0135,DELEGATE AGENCIES,1186281,1186281,1186281
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0140,PROFESSIONAL AND TECHNICAL SERVICES,270500,270500,570500
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0149,SOFTWARE MAINTENANCE AND LICENSING,0,0,127625
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0152,ADVERTISING,10000,10000,10000
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0169,TECHNICAL MEETING COSTS,3400,3400,23900
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0181,MOBILE COMMUNICATION SERVICES,0,0,3630
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0190,TELEPHONE - CENTREX BILLINGS,0,0,8125
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0197,TELEPHONE - MAINTENANCE,0,0,450
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0245,REIMBURSEMENT TO TRAVELERS,3000,3000,9000
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0938,LOW INCOME HOUSING,0,0,5000000
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,9110,PROPERT MANAGEMENT MAIN,50000,50000,50000
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,9183,FORECLOSURE PREVENTION,482150,482150,482150
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,9211,SINGLE-FAMILY TROUBLED BUILDING INITIATI,75000,75000,75000
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,9212,MULTI-FAMILY TROUBLED BUILDING INITIATIV,175000,175000,175000
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,9224,MICRO MARKET RECOVERY,700000,700000,900000
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,9267,FLEXIBLE HOUSING POOL,0,0,5000000
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,9438,REIMBURSEMENT - AIM,0,0,30000
LOCAL,0996,Affordable Housing Opportunity Fund,21,Department of Housing,2010,Department of Housing,0005,SALARIES AND WAGES - ON PAYROLL,1254912,1254912,809245
LOCAL,0996,Affordable Housing Opportunity Fund,21,Department of Housing,2010,Department of Housing,0015,SCHEDULE SALARY ADJUSTMENTS,4257,4257,4668
LOCAL,0996,Affordable Housing Opportunity Fund,21,Department of Housing,2010,Department of Housing,0039,STUDENT AS TRAINEES,15000,15000,0
LOCAL,0996,Affordable Housing Opportunity Fund,21,Department of Housing,2010,Department of Housing,0139,IT DEVELOPMENT,0,0,60000
LOCAL,0996,Affordable Housing Opportunity Fund,21,Department of Housing,2010,Department of Housing,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,50000
LOCAL,0996,Affordable Housing Opportunity Fund,21,Department of Housing,2010,Department of Housing,0169,TECHNICAL MEETING COSTS,4000,4000,9000
LOCAL,0996,Affordable Housing Opportunity Fund,21,Department of Housing,2010,Department of Housing,0245,REIMBURSEMENT TO TRAVELERS,4000,4000,9000
LOCAL,0996,Affordable Housing Opportunity Fund,21,Department of Housing,2010,Department of Housing,9213,AFFORDABLE HOUSING DENSITY PROGRAM,26246344,26246344,44338219
LOCAL,0B21,Tax Increment Financing Administration Fund,21,Department of Housing,2010,Department of Housing,0005,SALARIES AND WAGES - ON PAYROLL,209664,209664,495294
LOCAL,0B21,Tax Increment Financing Administration Fund,21,Department of Housing,2010,Department of Housing,0015,SCHEDULE SALARY ADJUSTMENTS,0,0,1548
LOCAL,0B21,Tax Increment Financing Administration Fund,21,Department of Housing,2010,Department of Housing,0139,IT DEVELOPMENT,0,0,120000
LOCAL,0B21,Tax Increment Financing Administration Fund,21,Department of Housing,2010,Department of Housing,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,25000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0005,SALARIES AND WAGES - ON PAYROLL,6465606,6465606,6180967
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0015,SCHEDULE SALARY ADJUSTMENTS,23967,23967,32766
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0039,STUDENT AS TRAINEES,100000,100000,100000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0125,OFFICE AND BUILDING SERVICES,25000,25000,25000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0130,POSTAGE,45000,45000,45000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0135,DELEGATE AGENCIES,742000,742000,0
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0138,IT MAINTENANCE,71550,71550,96550
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0140,PROFESSIONAL AND TECHNICAL SERVICES,1891178,1891178,5130000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0150,OUTSIDE GRAPHIC SERVICES,80000,80000,80000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0152,ADVERTISING,189000,189000,189000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0153,PROMOTIONS,12000,12000,12000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0159,LEASE/PURCHASE EQUIPMENT,31524,31524,31524
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0161,MAINTENANCE OF FACILITIES,0,0,200000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0166,"DUES, SUBSCRIPTIONS AND MEMBERSHIPS",39500,39500,39500
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0172,INSURANCE PREMIUMS,404750,404750,464750
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0181,MOBILE COMMUNICATION SERVICES,11450,11450,12180
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0189,TELEPHONE - NON-CENTREX BILLINGS,48600,48600,48600
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0190,TELEPHONE - CENTREX BILLINGS,45200,45200,45200
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0191,TELEPHONE - RELOCATIONS,0,0,45000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0197,TELEPHONE - MAINTENANCE,5200,5200,5200
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0229,TRANSPORTATION AND EXPENSE ALLOWANCE,4500,4500,4500
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0245,REIMBURSEMENT TO TRAVELERS,6000,6000,6000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0330,FOOD,0,0,5000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0340,MATERIAL AND SUPPLIES,50000,50000,50000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0350,STATIONERY AND OFFICE SUPPLIES,45000,45000,45000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,9188,MILLENNIUM PARK OPERATIONS,8308160,8308160,9618339
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,9219,IMPLEMENTATION OF CULTURAL PLAN,1250000,1250000,2325000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,9288,MILLENNIUM PARK PROGRAMMING,1465500,1465500,1465500
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,9438,REIMBURSEMENT - AIM,10000,10000,10000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,9803,FOR PROGRAMMING/MARKETG,2400741,2400741,2400741
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,9805,FOR FESTIVAL PRODUCTION,7240253,7240253,8139469
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,9807,FOR REDEMPTION EXPENSES,2500000,2500000,2500000
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,9813,LOCAL PROMOTION/MARKETG,853720,853720,853720
LOCAL,0100,Corporate Fund,25,City Clerk,2005,City Clerk,0005,SALARIES AND WAGES - ON PAYROLL,2791274,2791274,2711592
LOCAL,0100,Corporate Fund,25,City Clerk,2005,City Clerk,0015,SCHEDULE SALARY ADJUSTMENTS,10391,10391,15012
LOCAL,0100,Corporate Fund,25,City Clerk,2005,City Clerk,0020,OVERTIME,60000,60000,60000
LOCAL,0100,Corporate Fund,25,City Clerk,2005,City Clerk,0130,POSTAGE,50243,50243,52755
LOCAL,0100,Corporate Fund,25,City Clerk,2005,City Clerk,0135,DELEGATE AGENCIES,200000,200000,200000
LOCAL,0100,Corporate Fund,25,City Clerk,2005,City Clerk,0140,PROFESSIONAL AND TECHNICAL SERVICES,101976,100726,277530
LOCAL,0100,Corporate Fund,25,City Clerk,2005,City Clerk,0149,SOFTWARE MAINTENANCE AND LICENSING,366323,366323,620706
LOCAL,0100,Corporate Fund,25,City Clerk,2005,City Clerk,0150,OUTSIDE GRAPHIC SERVICES,4000,4000,4000
LOCAL,0100,Corporate Fund,25,City Clerk,2005,City Clerk,0152,ADVERTISING,57780,57780,75000
LOCAL,0100,Corporate Fund,25,City Clerk,2005,City Clerk,0157,RENTAL EQUIPMENT AND SERVICES,20820,20820,21820
LOCAL,0100,Corporate Fund,25,City Clerk,2005,City Clerk,0159,LEASE/PURCHASE EQUIPMENT,215028,215028,105000
LOCAL,0100,Corporate Fund,25,City Clerk,2005,City Clerk,0162,REPAIR/MAINT EQUIPMENT,22406,22406,22406
LOCAL,0100,Corporate Fund,25,City Clerk,2005,City Clerk,0166,"DUES, SUBSCRIPTIONS AND MEMBERSHIPS",10399,10399,12000
LOCAL,0100,Corporate Fund,25,City Clerk,2005,City Clerk,0171,MISCELLANEOUS SUPPLIES,0,0,10500
LOCAL,0100,Corporate Fund,25,City Clerk,2005,City Clerk,0181,MOBILE COMMUNICATION SERVICES,0,1250,2904
LOCAL,0100,Corporate Fund,25,City Clerk,2005,City Clerk,0190,TELEPHONE - CENTREX BILLINGS,14300,14300,14300
LOCAL,0100,Corporate Fund,25,City Clerk,2005,City Clerk,0197,TELEPHONE - MAINTENANCE,4755,4755,4755
LOCAL,0100,Corporate Fund,25,City Clerk,2005,City Clerk,0340,MATERIAL AND SUPPLIES,15690,15690,15956
LOCAL,0100,Corporate Fund,25,City Clerk,2005,City Clerk,0350,STATIONERY AND OFFICE SUPPLIES,161300,161300,91300
LOCAL,0300,Vehicle Tax Fund,25,City Clerk,2005,City Clerk,0005,SALARIES AND WAGES - ON PAYROLL,4084029,4084029,4029544
LOCAL,0300,Vehicle Tax Fund,25,City Clerk,2005,City Clerk,0015,SCHEDULE SALARY ADJUSTMENTS,18420,18420,30220
LOCAL,0300,Vehicle Tax Fund,25,City Clerk,2005,City Clerk,0020,OVERTIME,65000,65000,65000
LOCAL,0300,Vehicle Tax Fund,25,City Clerk,2005,City Clerk,0039,STUDENT AS TRAINEES,100000,100000,40000
LOCAL,0300,Vehicle Tax Fund,25,City Clerk,2005,City Clerk,0130,POSTAGE,724750,724750,886133
LOCAL,0300,Vehicle Tax Fund,25,City Clerk,2005,City Clerk,0139,IT DEVELOPMENT,235000,235000,142000
LOCAL,0300,Vehicle Tax Fund,25,City Clerk,2005,City Clerk,0140,PROFESSIONAL AND TECHNICAL SERVICES,177723,177723,185723
LOCAL,0300,Vehicle Tax Fund,25,City Clerk,2005,City Clerk,0149,SOFTWARE MAINTENANCE AND LICENSING,630300,630300,680000
LOCAL,0300,Vehicle Tax Fund,25,City Clerk,2005,City Clerk,0154,RENTAL-DATA HARDWARE EQUIPMENT,23225,23225,12125
LOCAL,0300,Vehicle Tax Fund,25,City Clerk,2005,City Clerk,0157,RENTAL EQUIPMENT AND SERVICES,74200,74200,90684
LOCAL,0300,Vehicle Tax Fund,25,City Clerk,2005,City Clerk,0159,LEASE/PURCHASE EQUIPMENT,0,0,58409
LOCAL,0300,Vehicle Tax Fund,25,City Clerk,2005,City Clerk,0162,REPAIR/MAINT EQUIPMENT,10275,10275,7750
LOCAL,0300,Vehicle Tax Fund,25,City Clerk,2005,City Clerk,0181,MOBILE COMMUNICATION SERVICES,21500,21500,18180
LOCAL,0300,Vehicle Tax Fund,25,City Clerk,2005,City Clerk,0197,TELEPHONE - MAINTENANCE,2960,2960,2960
LOCAL,0300,Vehicle Tax Fund,25,City Clerk,2005,City Clerk,0229,TRANSPORTATION AND EXPENSE ALLOWANCE,26000,26000,26000
LOCAL,0300,Vehicle Tax Fund,25,City Clerk,2005,City Clerk,0338,LICENSE STICKER TAG AND PLATES,280170,280170,394493
LOCAL,0300,Vehicle Tax Fund,25,City Clerk,2005,City Clerk,0340,MATERIAL AND SUPPLIES,5400,5400,6650
LOCAL,0300,Vehicle Tax Fund,25,City Clerk,2005,City Clerk,0350,STATIONERY AND OFFICE SUPPLIES,142500,142500,142500
LOCAL,0300,Vehicle Tax Fund,25,City Clerk,2005,City Clerk,9438,REIMBURSEMENT - AIM,28750,28750,30000
LOCAL,0100,Corporate Fund,27,Department of Finance,2011,City Comptroller,0005,SALARIES AND WAGES - ON PAYROLL,2898540,2898540,2723607
LOCAL,0100,Corporate Fund,27,Department of Finance,2011,City Comptroller,0015,SCHEDULE SALARY ADJUSTMENTS,2362,2362,9407
LOCAL,0100,Corporate Fund,27,Department of Finance,2011,City Comptroller,0020,OVERTIME,4700,4700,3000
LOCAL,0100,Corporate Fund,27,Department of Finance,2011,City Comptroller,0166,"DUES, SUBSCRIPTIONS AND MEMBERSHIPS",4165,4165,5185
LOCAL,0100,Corporate Fund,27,Department of Finance,2011,City Comptroller,0169,TECHNICAL MEETING COSTS,885,885,885
LOCAL,0100,Corporate Fund,27,Department of Finance,2011,City Comptroller,0181,MOBILE COMMUNICATION SERVICES,5000,5000,6680
