stop_id,on_street,cross_street,routes,boardings,alightings,month,daytype,location,:@computed_region_43wa_7qmu,:@computed_region_bdys_3d7i,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_awaf_s7ux
199,HARRISON,1100 WEST,"7,60",26.7,24.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.874231', 'longitude': '-87.654349'}",26,87,14917,29,8
200,HARRISON,MORGAN,"7,60",266.2,352.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.874283', 'longitude': '-87.651938'}",26,87,14917,29,8
201,HARRISON,900 WEST,"7,60",311.6,239.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.874341', 'longitude': '-87.649132'}",48,97,14917,29,8
202,HALSTED,HARRISON,8,226.3,642.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87474629', 'longitude': '-87.6470399'}",26,97,14917,29,48
203,HALSTED,VAN BUREN,8,109.4,76.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.876549', 'longitude': '-87.647117'}",26,97,14917,29,48
204,HALSTED,JACKSON,8,234.8,225.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.877832', 'longitude': '-87.647165'}",46,786,4452,29,41
205,HALSTED,BLUE LINE (FOREST PARK),8,625.2,210.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.8755', 'longitude': '-87.647254'}",26,97,14917,29,48
206,HARRISON,HALSTED,"7,60,755",414.8,575.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.874441', 'longitude': '-87.64775'}",26,97,14917,29,48
207,HARRISON,900 WEST,"7,60",231.7,237.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87447761', 'longitude': '-87.64986281'}",26,97,14917,29,48
208,HARRISON,MORGAN,"7,60",367.2,195.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.874463', 'longitude': '-87.651583'}",26,97,14917,29,48
209,HARRISON,1100 WEST,"7,60",23.0,18.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.874376', 'longitude': '-87.65445'}",26,87,14917,29,48
210,HARRISON,RACINE,"7, 755",87.1,74.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87433', 'longitude': '-87.657447'}",23,88,14917,29,48
211,HARRISON,1232 WEST,7,2.3,4.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87432', 'longitude': '-87.658436'}",23,88,14917,29,48
212,HARRISON,1336 WE ST,7,3.2,7.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.874335', 'longitude': '-87.660199'}",23,88,14917,29,48
213,HARRISON,LOOMIS,7,15.6,59.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.874271', 'longitude': '-87.661608'}",23,88,14917,29,48
214,HARRISON,LAFLIN,7,4.2,31.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.874251', 'longitude': '-87.66414'}",23,88,14917,29,48
215,HARRISON,ASHLAND,7,105.4,112.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87427625', 'longitude': '-87.66636841'}",23,88,14917,29,48
216,HARRISON,HOYNE,7,8.6,11.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.874037', 'longitude': '-87.678729'}",46,89,21184,29,48
217,HARRISON,LEAVITT,7,8.1,21.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.874009', 'longitude': '-87.681205'}",46,89,21184,29,48
218,HARRISON,OAKLEY,7,13.9,46.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87398752', 'longitude': '-87.68358895'}",23,89,21184,29,48
219,HARRISON,WESTERN,7,85.9,109.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87396137', 'longitude': '-87.68600523'}",23,89,21184,29,48
220,HARRISON,CAMPBELL,7,10.7,14.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.873922', 'longitude': '-87.688543'}",23,756,21184,29,48
221,HARRISON,MAPLEWOOD (west leg),7,4.7,9.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.873913', 'longitude': '-87.690493'}",23,756,21184,29,48
222,HARRISON,WASHTENAW,7,10.4,75.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87385', 'longitude': '-87.693579'}",23,38,21184,28,11
223,HARRISON,CALIFORNIA,7,56.5,71.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87385973', 'longitude': '-87.69597837'}",23,38,21184,28,11
224,HARRISON,FRANCISCO,7,7.9,18.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.873809', 'longitude': '-87.698405'}",46,51,21184,28,48
225,HARRISON,SACRAMENTO,7,107.8,84.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87385863', 'longitude': '-87.70085097'}",46,51,21184,28,48
226,HARRISON,ALBANY,7,15.7,18.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87382263', 'longitude': '-87.70329197'}",23,737,21184,28,11
227,HARRISON,KEDZIE,7,49.5,89.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.8737524', 'longitude': '-87.70571896'}",23,737,21184,28,11
228,CONGRESS,KEDZIE,7,48.7,32.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87496738', 'longitude': '-87.70608349'}",23,765,21572,28,11
229,CONGRESS,SPAULDING,7,1.9,1.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87460174', 'longitude': '-87.70823931'}",23,765,21572,28,11
230,CONGRESS,HOMAN,7,85.2,85.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87459474', 'longitude': '-87.71053731'}",23,765,21572,28,11
231,CONGRESS,ST. LOUIS,7,8.6,7.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87437666', 'longitude': '-87.71239028'}",23,783,21572,28,36
233,CONGRESS,3700 WEST,"7,126",52.2,50.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87452996', 'longitude': '-87.71790509'}",23,704,21572,28,11
234,CONGRESS,HAMLIN/INDEPENDENCE,"7,126",27.6,56.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87450949', 'longitude': '-87.71961417'}",23,704,21572,28,11
235,CONGRESS,SPRINGFIELD,7,7.9,17.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.874496', 'longitude': '-87.722588'}",23,736,21572,27,36
237,CONGRESS,KARLOV,7,3.6,9.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87439868', 'longitude': '-87.72774701'}",23,675,21572,27,36
239,CONGRESS,KILDARE,7,7.6,37.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87434644', 'longitude': '-87.73270301'}",23,717,21572,27,36
240,HARRISON,KOSTNER,7,15.5,83.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87377475', 'longitude': '-87.73569932'}",23,716,21572,27,36
241,HARRISON,KILBOURN (east leg),7,4.7,9.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87334431', 'longitude': '-87.73746946'}",23,716,21572,27,36
242,HARRISON,KOLMAR (west leg),7,3.8,8.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87330223', 'longitude': '-87.73913875'}",23,716,21572,27,36
243,HARRISON,4630 WEST,7,1.3,4.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87324864', 'longitude': '-87.74082431'}",14,69,22216,26,36
244,HARRISON,KILPATRICK,7,3.8,38.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87319817', 'longitude': '-87.7424164'}",14,61,22216,26,36
246,HARRISON,LAVERGNE,"7,57",33.7,38.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87307396', 'longitude': '-87.74898757'}",7,69,22216,26,36
247,HARRISON,LEAMINGTON,"7,57",54.8,116.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87305352', 'longitude': '-87.75320123'}",7,184,22216,26,52
248,HARRISON,LARAMIE,"7,57",97.0,94.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.8730184', 'longitude': '-87.75465067'}",7,184,22216,26,52
249,HARRISON,LOCKWOOD,7,5.4,40.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87295351', 'longitude': '-87.75730323'}",7,68,22216,26,52
250,HARRISON,5400 WEST,7,2.0,11.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87295262', 'longitude': '-87.75948024'}",7,68,22216,26,52
252,HARRISON,CENTRAL,7,3.2,193.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.87292396', 'longitude': '-87.76447722'}",7,68,22216,26,52
257,ROOSEVELT,5500 WEST,12,6.1,1.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86555077', 'longitude': '-87.76277284'}",,,4458,,
258,ROOSEVELT,54TH AVENUE,12,7.1,3.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86559297', 'longitude': '-87.75945922'}",,,4458,,
259,ROOSEVELT,5300 W. (Kropp Forge Co.),12,25.9,3.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86564938', 'longitude': '-87.75705277'}",,,4458,,
260,ROOSEVELT,LARAMIE,12,22.0,3.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86564859', 'longitude': '-87.75467392'}",,,4458,,
261,ROOSEVELT,51ST AVENUE,12,17.1,5.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86573504', 'longitude': '-87.75213825'}",,,4458,,
262,ROOSEVELT,50TH AVENUE,12,29.5,7.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86574977', 'longitude': '-87.74975926'}",,,4458,,
263,ROOSEVELT,49TH AVENUE,12,13.8,21.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86578791', 'longitude': '-87.74732747'}",,,4458,,
265,ROOSEVELT,47TH AVENUE,12,8.7,1.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86585838', 'longitude': '-87.74241065'}",,,4458,,
268,ROOSEVELT,KILBOURN,12,9.4,13.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.8659273', 'longitude': '-87.73749989'}",14,761,21569,30,36
270,ROOSEVELT,KILDARE,12,84.4,38.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86599795', 'longitude': '-87.73259722'}",14,761,21569,30,36
272,ROOSEVELT,KARLOV,12,87.1,66.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.866075', 'longitude': '-87.727721'}",14,761,21572,30,36
274,ROOSEVELT,SPRINGFIELD,12,118.0,45.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86611509', 'longitude': '-87.72282126'}",14,33,21572,30,36
275,ROOSEVELT,INDEPENDENCE,12,204.2,90.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86614847', 'longitude': '-87.72026246'}",14,33,21572,30,36
277,ROOSEVELT,LAWNDALE,12,143.1,53.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86617777', 'longitude': '-87.71794192'}",14,33,21572,30,36
278,ROOSEVELT,CENTRAL PARK,12,205.4,102.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86620404', 'longitude': '-87.71563462'}",14,33,21572,30,36
279,ROOSEVELT,ST. LOUIS,12,80.2,100.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.866258', 'longitude': '-87.713081'}",14,772,21572,30,36
283,ROOSEVELT,ALBANY,12,50.1,114.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86634562', 'longitude': '-87.703247'}",14,132,21569,30,36
284,ROOSEVELT,SACRAMENTO,12,89.4,77.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.8663703', 'longitude': '-87.7009535'}",14,132,21569,30,36
285,ROOSEVELT,FRANCISCO,12,57.5,148.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.866419', 'longitude': '-87.698427'}",14,132,21569,30,36
287,ROOSEVELT,WASHTENAW,12,36.4,19.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.866475', 'longitude': '-87.693527'}",23,16,14920,30,11
288,ROOSEVELT,TALMAN,12,12.4,4.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.866485', 'longitude': '-87.692302'}",23,16,14920,30,11
296,ROOSEVELT,WOLCOTT,12,8.2,1.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86662475', 'longitude': '-87.6735674'}",23,96,14920,29,48
297,ROOSEVELT,WOOD,12,134.2,44.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86664343', 'longitude': '-87.67146821'}",23,96,14920,29,48
298,ROOSEVELT,PAULINA,12,150.8,192.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86669057', 'longitude': '-87.66900774'}",23,96,14920,29,48
300,ROOSEVELT,LAFLIN,12,5.3,5.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86676743', 'longitude': '-87.66409989'}",23,96,14920,29,48
302,ROOSEVELT,THROOP,12,68.6,94.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86684613', 'longitude': '-87.65925658'}",26,96,14920,29,48
303,ROOSEVELT,RACINE,12,299.4,186.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86688693', 'longitude': '-87.65681615'}",26,96,14920,29,48
305,ROOSEVELT,BLUE ISLAND,12,108.7,41.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86693795', 'longitude': '-87.65360529'}",26,760,14920,29,48
306,ROOSEVELT,MORGAN,12,94.0,71.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86702954', 'longitude': '-87.65122372'}",26,760,14920,29,8
307,ROOSEVELT,900 EAST,12,27.2,64.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86700611', 'longitude': '-87.64940554'}",48,97,14920,29,8
310,ROOSEVELT,JEFFERSON,"12,18,N62",293.5,219.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86711861', 'longitude': '-87.64227064'}",48,97,14917,29,48
312,ROOSEVELT,CANAL,"12,18,N62",610.8,175.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86713891', 'longitude': '-87.63882598'}",26,97,14917,29,48
313,ROOSEVELT,327 WEST,"12,18,N62",9.3,15.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86718878', 'longitude': '-87.63557243'}",26,97,14917,29,48
315,ROOSEVELT,CLARK,"12,18,N62",48.5,388.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86723861', 'longitude': '-87.63060611'}",26,330,21194,34,48
316,ROOSEVELT,STATE,"12,18,130,146,192",322.2,2370.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86728699', 'longitude': '-87.62711056'}",9,374,14913,34,48
318,ROOSEVELT,MICHIGAN,12,27.9,493.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.867333', 'longitude': '-87.624345'}",9,374,14913,34,48
326,ROOSEVELT,327 WEST,"12,18,N62",8.9,39.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86741626', 'longitude': '-87.6355436'}",26,97,14917,29,48
327,ROOSEVELT,CANAL,"12,18,N62",340.0,775.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86740019', 'longitude': '-87.63905542'}",26,97,14917,29,48
328,ROOSEVELT,CLINTON,"12,18,N62",97.7,122.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86735198', 'longitude': '-87.64057609'}",26,97,14917,29,48
329,ROOSEVELT,JEFFERSON,"12,18,N62",234.2,327.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86732793', 'longitude': '-87.64204071'}",26,97,14917,29,48
331,ROOSEVELT,HALSTED,12,259.0,499.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86727379', 'longitude': '-87.64654307'}",48,97,14917,29,48
332,ROOSEVELT,900 WEST,12,47.1,38.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86721921', 'longitude': '-87.64943144'}",48,97,14917,29,8
333,ROOSEVELT,MORGAN,12,81.9,129.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86718872', 'longitude': '-87.65089349'}",48,97,14917,29,8
334,ROOSEVELT,BLUE ISLAND,12,78.2,151.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.8671672', 'longitude': '-87.65307965'}",26,87,14917,29,8
335,ROOSEVELT,MAY,12,12.3,17.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86711341', 'longitude': '-87.65499111'}",26,87,14917,29,8
336,ROOSEVELT,RACINE,12,188.8,285.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86710533', 'longitude': '-87.65651505'}",26,87,14917,29,8
337,ROOSEVELT,THROOP,12,100.1,123.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86706609', 'longitude': '-87.65903469'}",23,759,14920,29,48
340,ROOSEVELT,ASHLAND,12,360.3,332.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86695091', 'longitude': '-87.66619588'}",23,758,14920,29,48
341,ROOSEVELT,PAULINA,12,163.5,163.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86702876', 'longitude': '-87.66879274'}",46,5,21184,29,48
342,ROOSEVELT,WOOD,12,66.7,180.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86700369', 'longitude': '-87.67112322'}",46,5,21184,29,48
343,ROOSEVELT,WOLCOTT,12,2.4,18.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86695936', 'longitude': '-87.67353822'}",46,5,21184,29,48
344,ROOSEVELT,DAMEN,12,71.0,213.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86693534', 'longitude': '-87.67595278'}",46,5,21184,29,48
348,ROOSEVELT,WESTERN,12,361.8,266.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86671595', 'longitude': '-87.68585449'}",23,757,14920,29,8
349,ROOSEVELT,CAMPBELL (east leg),12,19.2,11.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86668409', 'longitude': '-87.68877572'}",23,756,14920,29,11
350,ROOSEVELT,TALMAN,12,3.9,16.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86659701', 'longitude': '-87.692167'}",23,16,21184,30,11
351,ROOSEVELT,WASHTENAW,12,17.9,76.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86663483', 'longitude': '-87.6933021'}",23,16,21184,30,11
353,ROOSEVELT,FRANCISCO,12,58.6,80.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86656508', 'longitude': '-87.69825112'}",23,35,21184,30,11
354,ROOSEVELT,SACRAMENTO,12,105.2,122.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86653975', 'longitude': '-87.70064598'}",23,35,21184,30,11
355,ROOSEVELT,ALBANY,12,84.8,51.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86651191', 'longitude': '-87.70314478'}",23,35,21184,30,11
356,ROOSEVELT,KEDZIE,12,348.6,364.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86650058', 'longitude': '-87.70540269'}",14,35,21184,30,36
357,ROOSEVELT,SPAULDING,12,53.5,71.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86644971', 'longitude': '-87.70792594'}",14,98,21572,30,36
358,ROOSEVELT,HOMAN,12,301.3,396.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86641794', 'longitude': '-87.71026976'}",14,98,21572,30,36
359,ROOSEVELT,ST. LOUIS,12,70.9,111.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86640459', 'longitude': '-87.71287363'}",14,98,21572,30,36
361,ROOSEVELT,LAWNDALE,12,25.4,108.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86634534', 'longitude': '-87.71776518'}",14,98,21572,30,36
362,ROOSEVELT,INDEPENDENCE,12,99.4,215.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86632553', 'longitude': '-87.71938526'}",14,98,21572,30,36
364,ROOSEVELT,SPRINGFIELD,12,42.5,208.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86628473', 'longitude': '-87.72265925'}",14,98,21572,30,36
365,ROOSEVELT,PULASKI,12,189.7,558.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86625401', 'longitude': '-87.72504075'}",14,98,21572,30,36
366,ROOSEVELT,KARLOV,12,40.0,115.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86620917', 'longitude': '-87.72754305'}",14,98,21572,30,36
367,ROOSEVELT,KEELER,12,45.2,122.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86618436', 'longitude': '-87.72995235'}",14,98,21572,30,36
368,ROOSEVELT,KILDARE,12,29.6,102.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86612304', 'longitude': '-87.73235721'}",14,98,21572,30,36
369,ROOSEVELT,KOSTNER,12,49.3,156.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86610406', 'longitude': '-87.73479765'}",14,98,21572,30,36
370,ROOSEVELT,KILBOURN,12,5.9,11.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86606861', 'longitude': '-87.73720243'}",14,98,21572,30,36
373,ROOSEVELT,47TH AVENUE,12,1.1,10.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86601816', 'longitude': '-87.7422535'}",14,61,22216,26,36
375,ROOSEVELT,49TH AVENUE,12,38.5,78.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86593304', 'longitude': '-87.74702963'}",7,61,22216,26,36
376,ROOSEVELT,50TH AVENUE,12,6.7,45.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86590245', 'longitude': '-87.74946275'}",7,61,22216,26,36
377,ROOSEVELT,51ST AVENUE,12,4.0,24.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86584906', 'longitude': '-87.75203042'}",7,61,22216,26,36
379,ROOSEVELT,5300 WEST,12,1.3,8.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86581474', 'longitude': '-87.7570127'}",7,61,22216,26,52
380,ROOSEVELT,54TH AVENUE,12,2.2,12.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86576771', 'longitude': '-87.75926107'}",7,61,22216,26,52
381,ROOSEVELT,5500 WEST,12,0.2,4.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86571503', 'longitude': '-87.7620988'}",7,61,22216,26,52
382,ROOSEVELT,CENTRAL,12,39.5,240.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.86566632', 'longitude': '-87.76416931'}",7,61,22216,26,52
386,MADISON,AUSTIN,20,619.2,156.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.880313', 'longitude': '-87.774043'}",7,618,22216,26,52
388,MADISON,MAYFIELD (east leg),20,159.2,5.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88000915', 'longitude': '-87.7714723'}",7,67,22216,26,52
389,MADISON,MENARD,20,127.8,14.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88008776', 'longitude': '-87.76992191'}",7,67,22216,26,52
390,MADISON,WALLER,20,70.9,14.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88010476', 'longitude': '-87.76821491'}",7,67,22216,26,52
391,MADISON,PARKSIDE,20,73.4,39.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88014676', 'longitude': '-87.76661691'}",7,67,22216,26,52
393,MADISON,PINE,20,81.7,15.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88018349', 'longitude': '-87.7632177'}",7,68,22216,26,52
394,MADISON,LOTUS (west leg),20,201.0,51.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88020276', 'longitude': '-87.76191891'}",7,68,22216,26,52
395,MADISON,LONG,20,126.6,31.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88019981', 'longitude': '-87.75996715'}",7,68,22216,26,52
396,MADISON,LOCKWOOD (west leg),20,136.6,65.9,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88025187', 'longitude': '-87.75778965'}",7,68,22216,26,52
397,MADISON,LARAMIE,20,522.6,228.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88027', 'longitude': '-87.75526'}",7,68,22216,26,52
402,MADISON,KILPATRICK,20,72.7,53.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.880443', 'longitude': '-87.742998'}",23,69,22216,26,11
403,MADISON,KENTON (west leg),20,52.4,47.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.880475', 'longitude': '-87.740705'}",23,69,22216,26,11
406,MADISON,KILDARE,20,185.8,197.0,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88053063', 'longitude': '-87.7331241'}",23,717,21572,27,11
409,MADISON,PULASKI,20,596.0,547.3,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88061422', 'longitude': '-87.72582347'}",23,675,21572,27,11
410,MADISON,SPRINGFIELD,20,193.2,114.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.880697', 'longitude': '-87.723388'}",23,736,21572,27,11
411,MADISON,HAMLIN,20,240.7,138.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88073', 'longitude': '-87.721025'}",23,736,21572,27,11
412,MADISON,CENTRAL PARK,20,43.9,66.6,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.8808072', 'longitude': '-87.7159745'}",23,704,21572,28,11
413,MADISON,ST. LOUIS,20,15.0,93.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88081388', 'longitude': '-87.71381964'}",23,783,21572,28,11
415,MADISON,SPAULDING,20,33.5,45.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.880887', 'longitude': '-87.708722'}",23,765,21572,28,11
416,MADISON,KEDZIE,20,304.3,506.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.880902', 'longitude': '-87.706333'}",23,765,21572,28,11
417,MADISON,ALBANY (east leg),20,72.0,81.2,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.880952', 'longitude': '-87.703147'}",23,737,21184,28,11
420,MADISON,CALIFORNIA,20,222.2,216.1,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88100858', 'longitude': '-87.69600765'}",46,38,21184,28,48
421,MADISON,WASHTENAW,20,38.2,56.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88103245', 'longitude': '-87.694048'}",46,38,21184,28,48
423,MADISON,CAMPBELL (west leg),20,33.7,179.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88106252', 'longitude': '-87.68897646'}",46,785,21184,29,48
427,MADISON,HOYNE,20,130.6,159.8,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.881232', 'longitude': '-87.679293'}",46,89,21184,29,48
428,MADISON,DAMEN,20,130.9,198.4,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.881262', 'longitude': '-87.67685'}",46,89,21184,29,48
429,MADISON,UNITED CENTER (1900W),20,74.5,44.5,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.88129674', 'longitude': '-87.67424663'}",46,90,21184,29,41
430,MADISON,WOOD,20,66.6,94.7,2012-10-01T00:00:00.000,Weekday,"{'latitude': '41.8813284', 'longitude': '-87.67186305'}",46,90,21184,29,41
