vendor_id,vendor,address_line_1,city,state,zip_code,address_line_2
85239630A,AMERICAN EXPRESS 02,777 AMERICAN EXPY,FORT LAUDERDALE,FL,33337,
14862714M,AMERICAN EXPRESS TRAVEL RELATE,TRAVEL RELATED SRVC,FORT LAUDERDALE,FL,33336-0001,PO BOX 360001
85250851L,AMERICAN FAMILY INSURANCE,PO BOX 7430,MADISON,WI,53777-0001,
51838162,AMERICAN GENERAL ANNUITY SERVICE CORPORATION,BOBBY STEELE,AMARILLO,TX,791013546,205 E 10TH AVE
93868390X,"AMERICAN HEALTHWAYS SERVICES, LLC.",701 COOL SPRINGS BLVD,NASHVILLE,TN,37067,
1052180,AMERICAN HEART ASSOCIATION,P O BOX 843543,DALLAS,TX,752843543,
3766004Z,AMERICAN IDEAL CLEANING COMPANYINC,10351 S MICHIGAN AVE,CHICAGO,IL,60628,
83859246E,AMERICAN INDIAN CENTER,1630 W WILSON EFT,CHICAGO,IL,60640,
93688672X,AMERICAN LEGAL PUBLISHING CORP,432 WALNUT ST STE 1200  EPAY,CINCINNATI,OH,45202,
31329758T,AMERICAN LIBRARY ASSOCIATION,155 N WACKER DR,CHICAGO,IL,60606,
93131433A,AMERICAN LUNG ASSOCIATION OF THE UPPER MIDWEST,3000 KELLY LN,SPRINGFIELD,IL,62711,
85247016X,AMERICAN MESSAGING,PO BOX 5749  EFT,CAROL STREAM,IL,60197-5733,
93913740V,AMERICAN NATIONAL TITLE SERVICE INC.,2300 BARRINGTON RD,HOFFMAN ESTATES,IL,60169,
93736967H,AMERICAN SOCIETY FOR QUALITY. INC.,PO BOX 3005,MILWAUKEE,WI,53201-3066,
44804804X,AMERICAN THEATRE COMPANY,1909 W BYRON STREET EFT,CHICAGO,IL,60613-2731,
94279136Z,"AMERICAN TRAFFIC SOLUTIONS, INC.",1330 W SOUTHERN AVE,TEMPE,AZ,85282,
31346235Z,AMERICAN WATERWORKS ASSOCIATION 01,6666 W QUINCY AVE,DENVER,CO,80235,
14856801E,AMERITECH 06,225 W RANDOLPH ST FL 23C,CHICAGO,IL,60606,
93340572V,AMICUS COURT REPORTERS,300 W ADAMS ST,CHICAGO,IL,60606,
91775467P,AMIGOS LIBRARY SERVICES,14400 MIDWAY RD,DALLAS,TX,75244,
55969025,AMJAD ALI KHAN,25 HILLHOUSE LANE,OLD BROOKVILLE,NY,11545,
54263112,AMJAD ALOWISI,8818 W 178TH STREET,TINLEY PARK,IL,60487,
56703021,AMLI MANAGEMENT COMPANY 01,200 WEST MONROE STREET,CHICAGO,IL,60606,SUITE  #2200
9018245E,AMMONS TRANSPORTATION SERVICES,9001 S GENOA AVE,CHICAGO,IL,60620,
93775973H,"AMOONJUMP4U, INC.",5109 WEST LAKE ST,MELROSE PARK,IL,60160,
93264167P,ANA R MARADIAGA,3234 W EVERGREEN AVE,CHICAGO,IL,60651,
95091968X,"ANCHOR MECHANICAL, INC",255 N CALIFORNIA AVE,CHICAGO,IL,60612,
93785396A,ANCHOR REALTY,7559 S ESSEX AVE,CHICAGO,IL,60649,
23130373M,ANDERSON & SHAH ROOFING INC.,23900 COUNTY FARM RD,JOLIET,IL,60436-9531,
95055597V,ANDERSON KREIGER LLP.,ONE CANAL PARK,CAMBRIDGE,MA,,SUITE #200
93534466T,"ANDERSON SHUMAKER COMPANY, INC.",824 S CENTRAL AVENUE EFT,CHICAGO,IL,60644,
93216953M,ANDERSONVILLE CHAMBER OF COMM,5356 N CLARK ST FL 2ND  EFT,CHICAGO,IL,60640,
39068903P,ANDERSONVILLE DEV CORPORATION,1478 W CATALPS AVE,CHICAGO,IL,60640,
56113031,ANDREOU & CASSON LTD,"ESTATE OF LORRAINE P PHILLIPS, A DISABLED PERSON",CHICAGO,IL,60661,"661 W LAKE STREET, 2N"
52930036,ANDREW & MARVA MAYFIELD,PO BOX 1141              (EFT),MATTESON,IL,60443,
51649029,ANDREW DENNIS D O,C/O COUNTERMEASURES CONSULTING,CHICAGO,IL,60612,1900 W POLK STREET - ROOM  #1300
95137044P,ANDREW KALOTAY ASSOCIATES INC,61 BROADWAY,NEW YORK,NY,10006,
93549061P,ANDREW M HALE & ASSOCIATES,53 W JACKSON EFT,CHICAGO,IL,60604,
53836021,ANDREW SYSTEMS INC.,2700 ELLIS RD,JOLIET,IL,60433,
94690561Z,ANDREW WILLIAMS 01,1459 E PARK PL,CHICAGO,IL,60637,
52146022,"ANESI, OZMON, RODIN, NOVAK & KOHEN LTD",& JANICE SWANK,CHICAGO,IL,60601,161 N. CLARK ST. 21ST FL
93908395V,ANGEL FLIGHT MARKETING SERVICES,222 S MORGAN ST STE 2-B,CHICAGO,IL,60607,
93243676Z,ANGEL L DELVALLE,3744 N WILTON AVE,CHICAGO,IL,60613,
56144021,ANGEL R. VAZQUEZ,754 BRONX RIVER ROAD,BRONXVILLE,NY,10708,#B63
95043517P,ANGELICA ASSAS,3304 W 60TH PL,CHICAGO,IL,60629,
94678750M,ANGELINE J CARNEY,23 BROOK LN,PALOS HILLS,IL,60464,
55849029,ANGELINI & ANGELINI,PHILLIP J VAN KUIKEN & DANIEL MACKEY,CHICAGO,IL,60656,650 N DEARBORN ST SUITE 700
93703878M,ANGELO A HERRERA,3233 S UNION AVE,CHICAGO,IL,60616,
88322717H,ANGELOS HALARIS MD,55 TIMBER TRAIL DR,OAK BROOK,IL,60523,
3638146Z,ANIXTER CENTER,6610 N CLARK ST STE OFC,CHICAGO,IL,60626,
94761747Z,ANN MARIE SHIPSTAD,PO BOX 560,EVANSTON,IL,60204,
95038398M,ANN RAY,5319 W 25TH ST,CICERO,IL,60804,
31309969Z,ANSELL HEALTHCARE PRODUCTS LLC,DEPT CH 17373,PALATINE,IL,60132,
56713066,ANTHEUS CAPITAL,32 NORTH DEAN STREET,ENGLEWOOD,NJ,07631,
55388022,ANTHONY J PERAICA & ASSOCIATES LTD,5130 S ARCHER AVE,CHICAGO,IL,60632,
93392764T,ANTHONY MARTOCCI CEMETERY MEMO,2139 N NEVA AVE,CHICAGO,IL,60707,
80840672V,ANTHONY MUNIZZI JR,1501 W PERSHING RD,CHICAGO,IL,60609,
93398110V,ANTHONY R MARTIN,10614 S SPRINGFIELD AVE,CHICAGO,IL,60655,
93704320M,ANTHONY R. DOWNING,6035 S ST LAWRENCE AVE,CHICAGO,IL,60637,
93332409H,ANTONIO CASAS,2451 S ASHLAND AVE,CHICAGO,IL,60608,
56713105,ANTONIO CROSS,8710 S KINGSTON,CHICAGO,IL,60617,
93731794A,ANTWAN L DOBSON,1212 S MICHIGAN AVE,CHICAGO,IL,60605,
21967887A,"AON CONSULTING, INC",PO BOX 93736,CHICAGO,IL,60673-3736,
95245256P,AON RISK SERVICES CENTRAL INC,PO BOX 92380,CHICAGO,IL,60675-2380,
33675191V,AOR TRANSIT,PO BOX 66511,AMF OHARE,IL,60666,PO BOX 66511
93963589P,APARTMENT FINDERS,1114 W BRYN MAWR AVE,CHICAGO,IL,60660,
77194924H,APERTA INC,2180 SATELLITE BLVD STE 400,DULUTH,GA,30097,
93867543H,APEX CONSULTING ENGINEERS LLC,111 E WACKER DRIVE EFT,CHICAGO,IL,60601,
23446563X,"APNA GHAR, INC. OUR HOME",4753 N BROADWAY STE 632,CHICAGO,IL,60640,
56611066,APOLLO PLASTIC CORPORATION,5333 NORTH ELSTON AVENUE,CHICAGO,IL,60630,
94263937Z,"APPAREL INDUSTRY BOARD, INC.",16 W GRAND AVE,CHICAGO,IL,60654,
93333872M,ASIF VADARIA,2457 W PETERSON AVE,CHICAGO,IL,60659,
5647692E,APPEAL FOR CHARITIES & GOODWILL INC,"& GOODWILL, INC",CHICAGO,IL,60621,50 W 71ST ST
31322886A,APPLICATIONS SOFTWARE TECHNOLOGY CORP.,1755 PARK ST # 115,NAPERVILLE,IL,60563,1755 PARK ST # 115
31287639L,APPLIED BIOSYSTEMS,850 LINCOLN CENTER DR,FOSTER CITY,CA,94404,
31332352E,APPLIED PAVEMENT TECH. INC.,3001 RESEARCH RD STE C,CHAMPAIGN,IL,60515,STE J
22347645A,APPLIED REAL ESTATE ANALYSIS INC,914 S WABASH AVE,CHICAGO,IL,60605,
54295773P,APPRAISAL SYSTEMS LLC,15 S PROSPECT AVE,PARK RIDGE,IL,60068-4164,
93361098T,APRIL COBRA ENTERPRISES INC,1250 S GROVE AVE,BARRINGTON,IL,60010,
31339353A,APWA,PO BOX 27296,KANSAS CITY,MO,64180,
94663811V,AQUEDUCT DEVELOPMENT LLC,400 N RACINE AVE,CHICAGO,IL,60642,
93293354V,ARAB AMERICAN ACTION NETWORK,3148 W 63RD STREET EFT ST,CHICAGO,IL,60629,
14811284A,"ARAMARK UNIFORM SERVICES,INC",4200 S HALSTED ST STE 604,CHICAGO,IL,60609,
54669024,ARAZ  INC,5200 NORTH  OTTO,CHICAGO,IL,60656,
93713586V,ARBORETUM VIEW ANIMAL HOSPITAL,2551 WARRENVILLE ROAD EPAY,DOWNERS GROVE,IL,60515,
94649737E,"ARBORJET, INC.",99 BLUEBERRY HILL RD,WOBURN,MA,,
89944925V,"ARCHER ADVISORS, LLC & 5839 ARCHER DEVELOPMENT LLC JOINTLY&SEVERALLY",8847 S HARLEM AVE,BRIDGEVIEW,IL,60455,
39279104T,ARCHER AVENUE LLC,ARCHER AVENUE LLC,CHICAGO,IL,60616,302 W 31ST ST
55891027,ARCHER-CICERO LLC.,225 WEST HUBBARD,CHICAGO,IL,60654,4TH  FLOOR
54971076,ARCO / MURRY NATIONAL CONSTRUCTION,ONE OAKBROOK TERRACE,OAKBROOK TERRACE,IL,60181,SUITE  #300
94062030M,ARCONAS,5700 KEATON CRESCENT,MISSISSAUGA,CAN,,
27469811A,ARDC,130 E RANDOLPH ST FL 1500TH,CHICAGO,IL,60601,
93419989M,"ARDMORE ASSOCIATES, LLC",33 N DEARBORN STREET EFT,CHICAGO,IL,606020000,
93441547T,ARELY GASCA,4839 W DRUMMOND PL,CHICAGO,IL,60639,
52171003E,ARGONNE NATIONAL LABORATORY,PO BOX 87916,CAROL STREAM,IL,60188,
92555718M,ARLINGTON CEMETERY DBA ELM LAWN CEMETERY,401 E LAKE ST,ELMHURST,IL,60126,
95045522X,ARLINGTON GLASS & MIRRORS,6351 W MONTROSE AVE,CHICAGO,IL,60630,
56340037,ARMAND MCWILLIAMS,7349 S COLES UNIT C,CHICAGO,IL,60649,
95043531P,ARMANDO CARDENAS,2107 S MARSHALL BLVD FL 2ND,CHICAGO,IL,60623,
94277323M,ARMITAGE BUTCHER LLC,1021 W ARMITAGE AVE,CHICAGO,IL,60614,
93339480Z,ARMY TIMES PUBLISHING CO,PO BOX 791102,BALTIMORE,MD,21279-1102,
33652264P,"ARNOLD SCOTT HARRIS, P.C.",600 W JACKSON BOULEVARD EFT,CHICAGO,IL,60661,STE 400
33662989L,"ARONSON & ASSOCIATES, LIMITED",1020 N MILWAUKEE AVE,DEERFIELD,IL,60015,
54261023,ARQUILLA & FINK LTD,& RAHEEM SYED,CHICAGO,IL,60603,105 W ADAMS STREET 39TH FL
31322299P,ARROW LUMBER CO.,PO BOX 88264 DEPT  A,CHICAGO,IL,60680-1264,
25942130T,ARROW ROAD CONSTRUCTION COMPANY.,3401 S BUSSE RD,MOUNT PROSPECT,IL,60056,
55747247Z,ARROWHEAD SCIENTIFIC INC,14400 COLLEGE BLVD STE 100,LENEXA,KS,66215,
93653934L,ART INSTITUTE OF CHICAGO,36 S WABASH AVENUE MAILROOM,CHICAGO,IL,60603-3703,
31283304A,ARTHUR CLESEN INC,543 DIENS DR,WHEELING,IL,60090-2687,
31306525T,ARTHUR D. GRIFFIN COMM. CENTER COMMUNITY CENTER,1613 W WASHINGTON BOULEVARD EFT,CHICAGO,IL,60612,
93461844A,ARTHUR F. KOHRMAN M D,3730 N LAKE SHORE DR APT 3A,CHICAGO,IL,60613,
94101149L,"ARTHUR J. GALLAGHER RISK MANAGEMENT SERVICES, INC.",TWO PIERCE PLACE,ITASCA,IL,60143,
71791136H,ARTHUR J. SMITH 01,"ART'S ENTERPRISES, INC",CHICAGO,IL,60605,232 E 14TH ST UNIT 2E
81991246X,ARTHUR P DONNER CPA,760 N FRONTAGE STE 105,WILLOWBROOK,IL,60527,
93809091L,"ARTHUR RUBALCABA & CO., LIMITED",1823 S MICHIGAN AVENUE EFT,CHICAGO,IL,60616,
94543211A,ARTISTIC ENGRAVING CO,2929 S 18TH AVE,BROADVIEW,IL,60155,
93516798V,ARTS AUTO REBUILDERS,7400 S WESTERN AVENUE EFT,CHICAGO,IL,60636,
94632246E,ARTS MIDWEST INC,2908 HENNEPIN AVE,MINNEAPOLIS,MN,55408,
53828684Z,ARUP NORTH AMERICA LIMITED,35 E WACKER DR STE 1800,CHICAGO,IL,60601,
93516810P,ASBACH & VANSELOW INC,1000 BROWN STREET EFT,WAUCONDA,IL,60084,
55881021,ASHER GITTLER & D'ALBA,200 WEST JACKSON BLVD SUITE 1900,CHICAGO,IL,60606,
95258599T,"ASI WORKS, INC.",8301 PROFESSIONAL EAST EFT PL,HYATTSVILLE,MD,20785,
22188778X,"ASI, INC",2619 W ARMITAGE AVE,CHICAGO,IL,60647,
93792297Z,"ASI, INC.",2619 W ARMITAGE AVENUE EFT,CHICAGO,IL,60647-4208,
88359525X,ASIAN HEALTH COALITION ILLINOI,180 W WASHINGTON ST STE 1000,CHICAGO,IL,60602,
1058850,ASIAN HUMAN SERVICES,4753 N. BROADWAY    (EFT),CHICAGO,IL,60640,SUITE 700
93116302M,"ASIAN HUMAN SERVICES, INC.",4753 N BROADWAY # 700,CHICAGO,IL,60640-5266,
93339506P,"ASKREPLY, INC",5025 N CENTRAL AVENUE EFT,PHOENIX,AZ,85012,
90792866A,"ASPHALT OPERATING SERVICES OF CHICAGO, LLC.",651 COMISKEY RD,BARTLETT,IL,60103,
31305107Z,ASPIRA INC. OF ILLINOIS,2415 N MILWAUKEE EFT,CHICAGO,IL,60647,
92421301A,ASSET LLC,4939 N HAMLIN AVE,CHICAGO,IL,60625,
94146536V,"ASSETWORKS, INC.",PO BOX 202525,DALLAS,TX,75320,
31313549P,"ASSOCIATED PROPERTY COUNSELORS, LIMITED","COUNSELORS, LTD.",CHICAGO,IL,60632,5301 S CICERO AVE
3676836M,ASSOCIATION HOUSE OF CHICAGO,2150 W NORTH AVE,CHICAGO,IL,60647,
38308115L,ASSOCIATION OF METRO WATER AGENCIES,1717 K STREET N.W. STE 801,WASHINGTON,DC,20036,
22188863Z,ASSURANCE CORPORATION,1520 W DIVISION EFT,CHICAGO,IL,60622,
94016132M,ASTORTOWER CONDOMINIUM ASSOCIATION,PO BOX 66089,CHICAGO,IL,60666,
94152438V,"ASYMMETRIC COMBAT INSTITUTE, LLC.",2801 WADE HAMPTON BLVD,TAYLORS,SC,29687,
93427676E,AT & T 09,PO BOX 13134,NEWARK,NJ,,
33655921H,AT & T BROADBAND,PO BOX 173885,DENVER,CO,80217-3885,
51441023,AT & T ILLINOIS,C/O TODD L SHIVERS,WHEATON,IL,60187,202 W WILLOW AVE STE 102
60755925X,AT & T INTERNET SERVICES,PO BOX 650396,DALLAS,TX,75266-0396,
66554527L,AT & T MOBILITY,PO BOX 6463,CAROL STREAM,IL,60197-6463,
82152908Z,"A-T SOLUTIONS, INC",11905 BOWMAN DR,FREDERICKSBURG,VA,22408,
87451913H,AT&T CORP,PO BOX 5000,CAROL STREAM,IL,60197-5000,
14810775A,AT&T TELECONFERENCE SERVICES,PO BOX 2840,OMAHA,NE,68103,
51071027,ATHLETICO LTD,625 ENTERPRISE DRIVE,OAK BROOK,IL,60523,
22493318M,"ATKINSON-BAKER,INC.",330 N BRAND BLVD # 250,GLENDALE,CA,91203-2330,
47992230M,ATLAS FIRST ACCESS MATERIAL,5050 N RIVER RD,SCHILLER PARK,IL,60176,
94104543H,"ATLAS SALES & RENTALS, INC.",PO BOX 15100,FREMONT,CA,94539,
3770639P,"ATLAS STATIONERS, INC",227 W LAKE ST,CHICAGO,IL,60606,
93697008H,ATRIUM SERVICES INC,2999 OVERLAND AVE,LOS ANGELES,CA,90064,
93549082Z,"ATTORNEY'S TITLE GUARANTEE FUND, INC.",ONE SOUTH WACKER DRIVE,CHICAGO,IL,60606,
95236545V,AUDAEXPLORE,4215 SOLUTIONS CENTER,CHICAGO,IL,60677,
94663840X,AUDIENCE ARCHITECTS,1412 W BELMONT AVE,CHICAGO,IL,60657,
9308539E,AUDIO VISUAL SYSTEMS INC,315 S GREEN ST,CHICAGO,IL,60607,
94685042H,"AUNT MARTHA'S YOUTH SERVICES CENTER, INC.",19990 GOVERNORS HWY,OLYMPIA FIELDS,IL,60461,
56561060,AURORA CHICAGO LAKESHORE HOSPITAL,4840 NORTH MARINE DRIVE,CHICAGO,IL,60640,
93502125T,AURORA SPORTSMENS CLUB,PO BOX 414,AURORA,IL,60507,
55855029,AUSTIN 1900 BUILDING LIMITED PARTNERSHIP,1900 NORTH AUSTIN AVENUE,CHICAGO,IL,60639,4TH FLOOR
94067423H,"AUSTIN 1900 BUILDING LP & MCCARTHY, DUFFY LLP",180 N LA SALLE ST,CHICAGO,IL,60601,
90553713X,AUSTIN CHAMBER OF COMMERCE,645 S CENTRAL AVENUE EFT,CHICAGO,IL,60624,
95265334P,AUSTIN CHILD CARE PROVIDERS NETWORK,5701 W DIVISION ST,CHICAGO,IL,60651,
95235454L,AUSTIN POWER PARTNERS,8750 W BRYN MAWR AVE,CHICAGO,IL,60631-3546,
93998220T,AUSTRIAN BAKERY,2532 N CLARK ST,CHICAGO,IL,60618,
92032363Z,AUTO TRUCK GROUP,1420 BREWSTER CREEK BLVD,BARTLETT,IL,60103,
21965259V,AUTOMATIC DATA PROCESSING DEALER SERVICE DIVISION,7350 W LAWRENCE AVE,CHICAGO,IL,60656,
93285938P,"AUTOMATIC DOORS, INC.",118 BARTLETT AVENUE EFT,BARTLETT,IL,60103,
93653974V,"AVENUE HOMES, LIMITED",12212 70TH ST,PALOS HEIGHTS,IL,60463,
95251559P,AVESTA SYSTEMS INC,5601 HUDSON DR,HUDSON,OH,44236,
31340163A,"AVIALL, INC.",2055 DIPLOMAT DR,DALLAS,TX,75234,
31336666A,AVIATION SECURITY CLEARINGHSE,601 MADISON ST STE 400,ALEXANDRIA,VA,22314,
23214192E,"AVID CONSULTING, LLC",12454 S WENTWORTH AVE,CHICAGO,IL,60628,
93275041H,AVID IDENTIFICATION SYSTEMS IN,3185 HAMNER AVENUE EFT,NORCO,CA,92860-1983,
56638074,AVILA LAW GROUP LLC,MARIO BEAR & MARIE BEAR,CHICAGO,IL,60646,6201 WEST TOUHY AVE SUITE 201
22542753T,AVIS RENT A CAR SYSTEMS INC,214 N CLARK ST,CHICAGO,IL,60601,
93934364M,AVNET INC,PO BOX 70390,CHICAGO,IL,60673-0390,
55376212,AXIOM GLOBAL INC.,P O   BOX   #60000,SAN FRANCISCO,CA,94160,
50066681,AYESHA S HAKEEM,P.O. BOX 19728,CHICAGO,IL,60619,
86603698T,AZTEC SUPPLY CORPORATION,5024 W 67TH STREET EFT,BEDFORD PARK,IL,60638,
22295242L,"B & W TRUCK REPAIR, INC",3701 S IRON ST FL 1ST,CHICAGO,IL,60609,
3771918P,B J'S MARKET & BAKERY,8734 S STONY ISLAND AVE,CHICAGO,IL,60617,
94661991P,B STRONG COMMUNICATIONS INC,326 S TAYLOR AVE,OAK PARK,IL,60302,
21995246T,BACINO'S OF LINCOLN PARK LIMITED,2204 N LINCOLN AVE,CHICAGO,IL,60611,
56638338,BACK BAY MANAGEMENT LLC,520 SOUTH INDEPENDENCE BLVD,VIRGINIA BEACH,VA,23452,
5295228H,BACK OF THE YARDS NEIGHBORHOOD COUNCIL,1751 W 47TH ST FL 2ND  EFT,CHICAGO,IL,60609,
94018152X,BADGER METER INC,PO BOX 88223,MILWAUKEE,WI,53288-0223,
54692033,BAGCRAFT PAPERCON,3900 WEST 43RD STREET,CHICAGO,IL,60632,
55903627,BAIZER KOLAR & LEWIS P C,& ELISABETH LANZI,HIGHLAND PARK,IL,60035,513 CENTRAL AVE 5TH FLOOR
21963342H,BAKER & MCKINZIE - PALO ALTO,660 HANSEN WAY,PALO ALTO,CA,94304-0309,
93716133E,BAKER & TAYLOR CO,2550 W TYVOLA ROAD EFT,CHARLOTTE,NC,28217,
86446974E,"BAKER TILLY VIRCHOW KRAUSE, LLP",TEN TERRACE COURT    (EFT),MADISON,WI,53707-7398,PO BOX 7398
14906312P,BANK OF AMERICA NT & SA,PO BOX 60307,LOS ANGELES,CA,90060-0307,
31285120H,"BANK OF AMERICA, N.A.",231 S LA SALLE ST # 1500,CHICAGO,IL,60604,
37297966A,BANK OF NEW YORK CO,2 N LA SALLE ST STE 1020,CHICAGO,IL,60602,2 N LA SALLE ST STE 1020
93427688T,BANK OF NY MIDWEST TRUST CO,21 WEST ST,NEW YORK,NY,10015,
21963377P,"BANSLEY & KIENER, L.LP.",8745 W HIGGINS RD STE 200,CHICAGO,IL,60631,8745 W HIGGINS RD STE 200
93696978T,BARBARA & CHARLES SPAULDING,1738 W CHASE AVE,CHICAGO,IL,60626,
1028883,BARBARA B GOODMAN,& ASSOCIATES,NORTHBROOK,IL,60062,"400 SKOKIE BLVD, STE 380"
94267102M,BARBARA BELEJEC,6252 N CENTRAL AVE APT 10,CHICAGO,IL,60638,
93454973M,BARBARA R ALEXANDER,83 WEDGEWOOD DRIVE EFT,WINTHROP,ME,,
94675217E,BARCLAYS CAPITAL INC,745 SEVENTH AVE,NEW YORK,NY,10019,
72582389T,BARKER & CASTRO LLC,115 S LA SALLE ST # 2900,CHICAGO,IL,60603,
3914875V,BARNERS REAL ESTATE.INC.,2002 W CHICAGO AVE # 158,CHICAGO,IL,60622,
86948710A,BARNES & THORNBURG,ONE NORTH WACKER DR #4400,CHICAGO,IL,60606,
93549053X,"BARRICADE LITES, INC.",PO BOX 385  EFT,ADDISON,IL,60101-0385,
55126021,BARRIDO & ROBISON LLC,LATONYA HENDERSON AS GUARDIAN OF TYJUAN GARDNER,CHICAGO,IL,60604,53 W JACKSON BLVD SUITE 1625
93906130P,BARRINGTON SADDLERY,760 W NORTHWEST HWY,BARRINGTON,IL,60010,
93703428E,BARRY A MITCHELL,9700 S PEORIA ST,CHICAGO,IL,60643,
55762022,BARRY A. SPECTOR,1603 ORRINGTON AVENUE - #800,EVANSTON,IL,60201-3872,
86410138V,BARRY CALLEBAUT USA LLC A DELAWARE LIMITED LIABILITY COMPANY,400 INDUSTRIAL PARK RD,SAINT ALBANS,VT,,
58196517E,BARRY DOLINS,6888 N WILDWOOD AVE,CHICAGO,IL,60646,
94027395L,BARRY HOLDER,1501 W PERSHING RD,CHICAGO,IL,60609,
56532028,BARRY LAND PARCEL / SCOTT GOLDMAN,1030 WEST CHICAGO AVENUE,CHICAGO,IL,60642,SUITE  #300
93620246P,BARTLIT BECK HERMAN PELENCHAR & SCOTT LLP,& JUAN RIVERA,CHICAGO,IL,60610,54 W HUBBRD ST
39747615T,BATTERY SOLUTIONS INC,5900 BRIGHTIN PINES CT,HOWELL,MI,48116,
92893998P,BATTLE LAW OFFICE,1016 W JACKSON BOULEVARD EFT,CHICAGO,IL,60607,
59373809V,"BAUER LATOZA STUDIO, LIMITED",2241 S WABASH AVE,CHICAGO,IL,60616,
93607856E,"BAXTER & WOODMAN, INC.",8678 RIDGEFIELD RD,CRYSTAL LAKE,IL,60012,
1059374,BAY SHIP BUILDING,605 N. THIRD AVENUE,STURGEON BAY,WI,542350830,
39362720M,BAYERISCHE LANDESBANK,LOAN OPERATIONS/MIRIAM RAMOS,NEW YORK,NY,10022,560 LEXINGTON AVE FL 18TH
48792672A,"BCI COMMERCIAL ROOFING, INC.",3062 W 167TH ST,MARKHAM,IL,60428,
93516802X,BCR LLC AUTOMOTIVE GROUP,333 W GRAND AVENUE EFT,BENSENVILLE,IL,60106,
50096121,BD OF ELECTIONS COMMISSIONERS,69 W WASHINGTON STE. 800,CHICAGO,IL,60602,
90070650A,BEACON STREET GALLERY,CLARENDON COMMUNITY CENTER,CHICAGO,IL,60605,4501 N CLARENDON AVENUE EFT
86546527P,BEACON THERAPEUTIC & TREATMENT,1912 W 103RD STREET EFT ST,CHICAGO,IL,60643,
31348191V,BEARCOM,PO BOX 200600,DALLAS,TX,75320-0600,
93216961E,BECHSTEIN CONSTRUCTION CORP,PO BOX 277  EFT,TINLEY PARK,IL,60477,
86857372H,BECK DISASTER RECOVERY INC,800 N MAGNOLIA AVE STE 400,ORLANDO,FL,32803,
92285311P,"BECKIT, INC",27992 WEST RTE UNIT 120 13,LAKEMOOR,IL,60051,
54626023,BEDFORD REPORTING LLC,77 W. WASHINGTON BLVD  (EFT),CHICAGO,IL,60602,SUITE 1906
23130718T,BE-HIV/BETTER EXISTENCE W/HIV,6924 N GLENWOOD AVE,CHICAGO,IL,60626,
56138021,BEIGE CURTAIN INC.,16000 VENTURA BOULEVARD,ENCINO,CA,91436,SUITE  #600
56760445,BEKKERMAN LAW OFFICE A/SO WANTAN MONTGOMERY,308 WEST ERIE STREET,CHICAGO,IL,60652,SUITE  #300
94132889X,"BELFOR USA GROUP, INC.",650 ANTHONY TRL  B,NORTHBROOK,IL,60062,
31287243M,BELL HELICOPTER-TEXTRON,PO BOX 482  EFT,FORT WORTH,TX,76101,
31348268A,BELL LITHO INC,370 CROSSEN AVE,ELK GROVE VILLAGE,IL,60007,
93340550E,DR DOROTHY APPIAH,19912 EVERETT LN,MOKENA,IL,60448,
55270021,BELLAS & WACHOWSKI,"IRENE GALOS, CENTERS FOR MEDICARE & MEDICAID SERVICES",PARK RIDGE,IL,60068,15 NORTHWEST HIGHWAY
93086779T,BELMONT BANK & TRUST CO,8250 W BELMONT AVE,CHICAGO,IL,60634,
25942644P,BELMONT-CENTRAL CHAMBER OF COMMERCE,3250 N CENTRAL AVE,CHICAGO,IL,60634,
94090844L,BELOVED COMMUNITY FAMILY WELLNESS CENTER,6821 S HALSTED ST,CHICAGO,IL,60621,
14597655T,BELT RAILWAY COMPANY. OF CHICAGO,6900 S CENTRAL AVE STE 2,CHICAGO,IL,60638-6315,
14927180Z,BENCH MARK CONSTRUCTION. CO. INC,3349 S KEDZIE AVE,CHICAGO,IL,60623,
67794833M,BENCHMARK,PO BOX 214,ROSEMONT,NJ,,
88430320H,BENIGNO GARCIA JR,1501 W PERSHING RD,CHICAGO,IL,60609,
50071177,"BENJAMIN GOLDBERG, MD",835 S. WOLCOTT,CHICAGO,IL,60612,ROOM 270
77289203X,BENJAMIN HAMPTON,3124 S SACRAMENTO AVE,CHICAGO,IL,60623,
84535964M,BENJAMIN HISTORIC CERTIFICATION,711 MARION AVE,HIGHLAND PARK,IL,60035,
93615195Z,BENSENVILLE PARK DISTRICT,1000 W WOOD ST,BENSENVILLE,IL,60106,
51453105,BERKELEY AGENCY,2608 9TH STREET #301,BERKELEY,CA,94710,
93730505X,BERKELEY RESEARCH GROUP,2200 POWELL ST # 1200,EMERYVILLE,CA,94608,
61907848A,BERNADETTE FREEMAN,801 S PLYMOUTH CT STE 1  EFT,CHICAGO,IL,60605,
93703639X,BERNITA WOOLFOLK,9605 S PERRY AVENUE EFT,CHICAGO,IL,60628,
95064183E,BESLY COURT ASSOCIATES,1640 W HUBBARD STREET EFT,CHICAGO,IL,60622,
94659752P,BEST EXPRESSION,625 W DEER VALLEY RD,PHOENIX,AZ,85027,
31320670E,"BEST TECHNOLOGY SYSTEMS, INC.*",12024 S AERO DR,PLAINFIELD,IL,60544,
5039317X,BETHEL HOUSE OF PRAYER,%CLAUDE D. LEWIS PASTOR,CHICAGO,IL,60628,10956 S STATE ST
3635517H,"BETHEL NEW LIFE, INC.",4952 W THOMAS ST,CHICAGO,IL,60651,
