fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropriation,revised_appropriation,recommendation
LOCAL,0100,Corporate Fund,15,City Council,2235,Committee on Public Safety,0700,CONTINGENCIES,500.00,500.00,500.00
LOCAL,0100,Corporate Fund,15,City Council,2245,Committee on Committees and Rules,0000,PERSONNEL SERVICES,134631.00,134631.00,138670.00
LOCAL,0100,Corporate Fund,15,City Council,2245,Committee on Committees and Rules,0100,CONTRACTUAL SERVICES,20000.00,20000.00,20000.00
LOCAL,0100,Corporate Fund,15,City Council,2245,Committee on Committees and Rules,0300,COMMODITIES AND MATERIALS,500.00,500.00,500.00
LOCAL,0100,Corporate Fund,15,City Council,2255,Committee on Economic  Capital and Technology Development,0000,PERSONNEL SERVICES,404250.00,404250.00,416377.00
LOCAL,0100,Corporate Fund,15,City Council,2255,Committee on Economic  Capital and Technology Development,0100,CONTRACTUAL SERVICES,1000.00,2500.00,1000.00
LOCAL,0100,Corporate Fund,15,City Council,2255,Committee on Economic  Capital and Technology Development,0300,COMMODITIES AND MATERIALS,500.00,0,500.00
LOCAL,0100,Corporate Fund,15,City Council,2255,Committee on Economic  Capital and Technology Development,0700,CONTINGENCIES,1000.00,0,1000.00
LOCAL,0100,Corporate Fund,15,City Council,2257,Committee on Environmental Protection and Energy,0000,PERSONNEL SERVICES,215460.00,215460.00,221924.00
LOCAL,0100,Corporate Fund,15,City Council,2257,Committee on Environmental Protection and Energy,0300,COMMODITIES AND MATERIALS,800.00,800.00,800.00
LOCAL,0100,Corporate Fund,15,City Council,2258,Committee on Ethics and Government Oversight,0000,PERSONNEL SERVICES,190255.00,190255.00,195963.00
LOCAL,0100,Corporate Fund,15,City Council,2258,Committee on Ethics and Government Oversight,0300,COMMODITIES AND MATERIALS,1500.00,1500.00,1500.00
LOCAL,0100,Corporate Fund,15,City Council,2260,Committee on Education and Child Development,0000,PERSONNEL SERVICES,176806.00,176806.00,182110.00
LOCAL,0100,Corporate Fund,15,City Council,2260,Committee on Education and Child Development,0100,CONTRACTUAL SERVICES,3000.00,3000.00,3000.00
LOCAL,0100,Corporate Fund,15,City Council,2260,Committee on Education and Child Development,0700,CONTINGENCIES,2000.00,2000.00,2000.00
LOCAL,0100,Corporate Fund,15,City Council,2275,Committee on Zoning  Landmarks and Building Standards,0000,PERSONNEL SERVICES,335886.00,335886.00,345963.00
LOCAL,0100,Corporate Fund,15,City Council,2275,Committee on Zoning  Landmarks and Building Standards,0100,CONTRACTUAL SERVICES,74700.00,74700.00,74700.00
LOCAL,0100,Corporate Fund,15,City Council,2275,Committee on Zoning  Landmarks and Building Standards,0300,COMMODITIES AND MATERIALS,15300.00,15300.00,15300.00
LOCAL,0100,Corporate Fund,15,City Council,2277,Committee on Health and Human Relations,0000,PERSONNEL SERVICES,136500.00,136500.00,140595.00
LOCAL,0100,Corporate Fund,15,City Council,2277,Committee on Health and Human Relations,0100,CONTRACTUAL SERVICES,7000.00,7000.00,7000.00
LOCAL,0100,Corporate Fund,15,City Council,2277,Committee on Health and Human Relations,0300,COMMODITIES AND MATERIALS,4000.00,4000.00,4000.00
LOCAL,0100,Corporate Fund,15,City Council,2278,Committee on Immigrant and Refugee Rights,0000,PERSONNEL SERVICES,115500.00,115500.00,118965.00
LOCAL,0100,Corporate Fund,15,City Council,2278,Committee on Immigrant and Refugee Rights,0300,COMMODITIES AND MATERIALS,1500.00,1500.00,1500.00
LOCAL,0100,Corporate Fund,15,City Council,2280,Committee on Housing and Real Estate,0000,PERSONNEL SERVICES,214314.00,214314.00,220743.00
LOCAL,0100,Corporate Fund,15,City Council,2280,Committee on Housing and Real Estate,0300,COMMODITIES AND MATERIALS,8000.00,8000.00,8000.00
LOCAL,0100,Corporate Fund,15,City Council,2290,Committee on Workforce Development and Audit,0000,PERSONNEL SERVICES,322476.00,322476.00,332150.00
LOCAL,0100,Corporate Fund,15,City Council,2290,Committee on Workforce Development and Audit,0100,CONTRACTUAL SERVICES,2980.00,2980.00,2980.00
LOCAL,0100,Corporate Fund,15,City Council,2290,Committee on Workforce Development and Audit,0300,COMMODITIES AND MATERIALS,5000.00,5000.00,5000.00
LOCAL,0100,Corporate Fund,15,City Council,2295,Legislative Reference Bureau,0000,PERSONNEL SERVICES,379058.00,379058.00,390430.00
LOCAL,0100,Corporate Fund,15,City Council,2295,Legislative Reference Bureau,0100,CONTRACTUAL SERVICES,0,3000.00,3000.00
LOCAL,0100,Corporate Fund,15,City Council,2295,Legislative Reference Bureau,0300,COMMODITIES AND MATERIALS,16000.00,13000.00,13000.00
LOCAL,0300,Vehicle Tax Fund,15,City Council,2230,Committee on Transportation and Public Way,0000,PERSONNEL SERVICES,294000.00,294000.00,302820.00
LOCAL,0300,Vehicle Tax Fund,15,City Council,2230,Committee on Transportation and Public Way,0100,CONTRACTUAL SERVICES,15000.00,15000.00,15000.00
LOCAL,0300,Vehicle Tax Fund,15,City Council,2230,Committee on Transportation and Public Way,0300,COMMODITIES AND MATERIALS,15000.00,15000.00,15000.00
LOCAL,0300,Vehicle Tax Fund,15,City Council,2265,Committee on Pedestrian and Traffic Safety,0000,PERSONNEL SERVICES,294000.00,294000.00,302820.00
LOCAL,0300,Vehicle Tax Fund,15,City Council,2265,Committee on Pedestrian and Traffic Safety,0300,COMMODITIES AND MATERIALS,5000.00,5000.00,5000.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,15,City Council,2155,Committee on Special Events  Cultural Affairs and Recreation,0000,PERSONNEL SERVICES,171140.00,171140.00,176274.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,15,City Council,2155,Committee on Special Events  Cultural Affairs and Recreation,0300,COMMODITIES AND MATERIALS,3720.00,3720.00,3720.00
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0005,SALARIES AND WAGES - ON PAYROLL,1606523.00,1606523.00,2121351.00
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0015,SCHEDULE SALARY ADJUSTMENTS,8383.00,8383.00,10860.00
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0039,STUDENT AS TRAINEES,78000.00,78000.00,78000.00
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0135,DELEGATE AGENCIES,1144881.00,1144881.00,7087898.00
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0140,PROFESSIONAL AND TECHNICAL SERVICES,582998.00,582998.00,220250.00
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0141,APPRAISALS,15000.00,15000.00,15000.00
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0149,SOFTWARE MAINTENANCE AND LICENSING,52580.00,52580.00,0
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0152,ADVERTISING,10500.00,10500.00,9000.00
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0169,TECHNICAL MEETING COSTS,24900.00,24900.00,14700.00
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0229,TRANSPORTATION AND EXPENSE ALLOWANCE,0,0,1000.00
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0245,REIMBURSEMENT TO TRAVELERS,9000.00,9000.00,9000.00
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0446,PURCHASE - DATA HARDWARE,0,0,65000.00
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,0938,LOW INCOME HOUSING,5000000.00,5000000.00,0
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,9103,REHABILITATION LOANS GT,320700.00,320700.00,320700.00
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,9110,PROPERT MANAGEMENT MAIN,100000.00,100000.00,100000.00
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,9183,FORECLOSURE PREVENTION,407000.00,407000.00,0
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,9211,SINGLE-FAMILY TROUBLED BUILDING INITIATI,75000.00,75000.00,75000.00
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,9212,MULTI-FAMILY TROUBLED BUILDING INITIATIV,100000.00,100000.00,175000.00
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,9224,MICRO MARKET RECOVERY,700000.00,700000.00,700000.00
LOCAL,0100,Corporate Fund,21,Department of Housing,2010,Department of Housing,9438,REIMBURSEMENT - AIS,15000.00,15000.00,24000.00
LOCAL,0996,Affordable Housing Opportunity Fund,21,Department of Housing,2010,Department of Housing,0005,SALARIES AND WAGES - ON PAYROLL,388693.00,388693.00,466502.00
LOCAL,0996,Affordable Housing Opportunity Fund,21,Department of Housing,2010,Department of Housing,0015,SCHEDULE SALARY ADJUSTMENTS,1404.00,1404.00,1836.00
LOCAL,0996,Affordable Housing Opportunity Fund,21,Department of Housing,2010,Department of Housing,0140,PROFESSIONAL AND TECHNICAL SERVICES,530000.00,530000.00,0
LOCAL,0996,Affordable Housing Opportunity Fund,21,Department of Housing,2010,Department of Housing,0169,TECHNICAL MEETING COSTS,9000.00,9000.00,0
LOCAL,0996,Affordable Housing Opportunity Fund,21,Department of Housing,2010,Department of Housing,9213,AFFORDABLE HOUSING DENSITY PROGRAM,21882932.00,21882932.00,32728876.00
LOCAL,0B21,Tax Increment Financing Administration Fund,21,Department of Housing,2010,Department of Housing,0005,SALARIES AND WAGES - ON PAYROLL,371165.00,371165.00,565935.00
LOCAL,0B21,Tax Increment Financing Administration Fund,21,Department of Housing,2010,Department of Housing,0015,SCHEDULE SALARY ADJUSTMENTS,584.00,584.00,4576.00
LOCAL,0B21,Tax Increment Financing Administration Fund,21,Department of Housing,2010,Department of Housing,0138,IT MAINTENANCE,0,0,40000.00
LOCAL,0B21,Tax Increment Financing Administration Fund,21,Department of Housing,2010,Department of Housing,0139,IT DEVELOPMENT,440000.00,440000.00,0
LOCAL,0B21,Tax Increment Financing Administration Fund,21,Department of Housing,2010,Department of Housing,0140,PROFESSIONAL AND TECHNICAL SERVICES,25000.00,25000.00,0
LOCAL,0B21,Tax Increment Financing Administration Fund,21,Department of Housing,2010,Department of Housing,0149,SOFTWARE MAINTENANCE AND LICENSING,200000.00,200000.00,0
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0005,SALARIES AND WAGES - ON PAYROLL,6412863.00,6412863.00,6758822.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0015,SCHEDULE SALARY ADJUSTMENTS,32412.00,32412.00,54353.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0039,STUDENT AS TRAINEES,50000.00,50000.00,50000.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0125,OFFICE AND BUILDING SERVICES,25000.00,25000.00,25000.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0130,POSTAGE,25000.00,25000.00,25000.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0138,IT MAINTENANCE,71550.00,71550.00,117000.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0140,PROFESSIONAL AND TECHNICAL SERVICES,4145352.00,4145352.00,4753259.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0150,OUTSIDE GRAPHIC SERVICES,40000.00,40000.00,76000.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0152,ADVERTISING,189000.00,189000.00,189000.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0153,PROMOTIONS,12000.00,12000.00,12000.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0159,LEASE/PURCHASE EQUIPMENT,31524.00,31524.00,19032.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0161,MAINT FACILITIES,100000.00,100000.00,100000.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0166,DUES  SUBSC & MEM,66000.00,66000.00,66000.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0172,INSURANCE PREMIUMS,464750.00,464750.00,489750.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0229,TRANSPORTATION AND EXPENSE ALLOWANCE,4500.00,4500.00,4500.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0245,REIMBURSEMENT TO TRAVELERS,6000.00,6000.00,6000.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0340,MATERIAL AND SUPPLIES,30000.00,30000.00,30000.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,0350,STATIONERY AND OFFICE SUPPLIES,30000.00,30000.00,30000.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,9188,MILLENNIUM PARK OPERATIONS,3300000.00,3300000.00,3538000.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,9219,IMPLEMENTATION OF CULTURAL PLAN,2575000.00,2575000.00,2575000.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,9288,MILLENNIUM PARK PROGRAMMING,265500.00,265500.00,265500.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,9803,FOR PROGRAMMING/MARKETG,1976296.00,1976296.00,1976296.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,9805,FOR FESTIVAL PRODUCTION,6332653.00,6332653.00,6332653.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,9807,FOR REDEMPTION EXPENSES,2200000.00,2200000.00,2200000.00
LOCAL,0355,Special Events and Municipal Hotel Operators' Occupation Tax Fund,23,Department of Cultural Affairs and Special Events,2015,Department of Cultural Affairs and Special Events,9813,LOCAL PROMOTION/MARKETG,793720.00,793720.00,793720.00
LOCAL,0100,Corporate Fund,25,Office of City Clerk,2005,Office of City Clerk,0005,SALARIES AND WAGES - ON PAYROLL,2544942.00,2544942.00,2520118.00
LOCAL,0100,Corporate Fund,25,Office of City Clerk,2005,Office of City Clerk,0015,SCHEDULE SALARY ADJUSTMENTS,6899.00,6899.00,8950.00
LOCAL,0100,Corporate Fund,25,Office of City Clerk,2005,Office of City Clerk,0020,OVERTIME,70000.00,70000.00,85000.00
LOCAL,0100,Corporate Fund,25,Office of City Clerk,2005,Office of City Clerk,0130,POSTAGE,24015.00,24015.00,24015.00
LOCAL,0100,Corporate Fund,25,Office of City Clerk,2005,Office of City Clerk,0135,DELEGATE AGENCIES,447000.00,447000.00,350000.00
LOCAL,0100,Corporate Fund,25,Office of City Clerk,2005,Office of City Clerk,0140,PROFESSIONAL AND TECHNICAL SERVICES,555215.00,555215.00,331821.00
LOCAL,0100,Corporate Fund,25,Office of City Clerk,2005,Office of City Clerk,0149,SOFTWARE MAINTENANCE AND LICENSING,325648.00,325648.00,575774.00
LOCAL,0100,Corporate Fund,25,Office of City Clerk,2005,Office of City Clerk,0150,OUTSIDE GRAPHIC SERVICES,6000.00,6000.00,7000.00
LOCAL,0100,Corporate Fund,25,Office of City Clerk,2005,Office of City Clerk,0152,ADVERTISING,75000.00,75000.00,75000.00
LOCAL,0100,Corporate Fund,25,Office of City Clerk,2005,Office of City Clerk,0157,RENTAL EQUIPMENT AND SERVICES,22024.00,22024.00,22024.00
LOCAL,0100,Corporate Fund,25,Office of City Clerk,2005,Office of City Clerk,0159,LEASE/PURCHASE EQUIPMENT,97800.00,97800.00,97800.00
LOCAL,0100,Corporate Fund,25,Office of City Clerk,2005,Office of City Clerk,0162,REPAIR/MAINT EQUIPMENT,21121.00,21121.00,30094.00
LOCAL,0100,Corporate Fund,25,Office of City Clerk,2005,Office of City Clerk,0166,DUES  SUBSC & MEM,13200.00,13200.00,13200.00
LOCAL,0100,Corporate Fund,25,Office of City Clerk,2005,Office of City Clerk,0171,MISCELLANEOUS SUPPLIES,108250.00,108250.00,108250.00
LOCAL,0100,Corporate Fund,25,Office of City Clerk,2005,Office of City Clerk,0340,MATERIAL AND SUPPLIES,2095.00,2095.00,2095.00
LOCAL,0100,Corporate Fund,25,Office of City Clerk,2005,Office of City Clerk,0350,STATIONERY AND OFFICE SUPPLIES,72500.00,72500.00,78500.00
LOCAL,0300,Vehicle Tax Fund,25,Office of City Clerk,2005,Office of City Clerk,0005,SALARIES AND WAGES - ON PAYROLL,4182585.00,4182585.00,4241522.00
LOCAL,0300,Vehicle Tax Fund,25,Office of City Clerk,2005,Office of City Clerk,0015,SCHEDULE SALARY ADJUSTMENTS,25973.00,25973.00,33065.00
LOCAL,0300,Vehicle Tax Fund,25,Office of City Clerk,2005,Office of City Clerk,0020,OVERTIME,50000.00,50000.00,50000.00
LOCAL,0300,Vehicle Tax Fund,25,Office of City Clerk,2005,Office of City Clerk,0039,STUDENT AS TRAINEES,63000.00,63000.00,90000.00
LOCAL,0300,Vehicle Tax Fund,25,Office of City Clerk,2005,Office of City Clerk,0130,POSTAGE,1028773.00,1028773.00,1082773.00
LOCAL,0300,Vehicle Tax Fund,25,Office of City Clerk,2005,Office of City Clerk,0138,IT MAINTENANCE,350000.00,350000.00,350000.00
LOCAL,0300,Vehicle Tax Fund,25,Office of City Clerk,2005,Office of City Clerk,0140,PROFESSIONAL AND TECHNICAL SERVICES,213445.00,213445.00,258750.00
LOCAL,0300,Vehicle Tax Fund,25,Office of City Clerk,2005,Office of City Clerk,0149,SOFTWARE MAINTENANCE AND LICENSING,810000.00,810000.00,931000.00
LOCAL,0300,Vehicle Tax Fund,25,Office of City Clerk,2005,Office of City Clerk,0154,RENTAL-DATA HARDWARE EQ,12125.00,12125.00,12125.00
LOCAL,0300,Vehicle Tax Fund,25,Office of City Clerk,2005,Office of City Clerk,0157,RENTAL EQUIPMENT AND SERVICES,93024.00,93024.00,93024.00
LOCAL,0300,Vehicle Tax Fund,25,Office of City Clerk,2005,Office of City Clerk,0159,LEASE/PURCHASE EQUIPMENT,45000.00,45000.00,45000.00
LOCAL,0300,Vehicle Tax Fund,25,Office of City Clerk,2005,Office of City Clerk,0162,REPAIR/MAINT EQUIPMENT,11250.00,11250.00,5750.00
LOCAL,0300,Vehicle Tax Fund,25,Office of City Clerk,2005,Office of City Clerk,0229,TRANSPORTATION AND EXPENSE ALLOWANCE,18000.00,18000.00,18000.00
LOCAL,0300,Vehicle Tax Fund,25,Office of City Clerk,2005,Office of City Clerk,0338,LICENSE STICKER TAG AND PLATES,423000.00,423000.00,460141.00
LOCAL,0300,Vehicle Tax Fund,25,Office of City Clerk,2005,Office of City Clerk,0340,MATERIAL AND SUPPLIES,12350.00,12350.00,14500.00
LOCAL,0300,Vehicle Tax Fund,25,Office of City Clerk,2005,Office of City Clerk,0350,STATIONERY AND OFFICE SUPPLIES,112500.00,112500.00,112500.00
LOCAL,0300,Vehicle Tax Fund,25,Office of City Clerk,2005,Office of City Clerk,9438,REIMBURSEMENT - AIS,30000.00,30000.00,5000.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2011,City Comptroller,0005,SALARIES AND WAGES - ON PAYROLL,3260013.00,3260013.00,2985919.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2011,City Comptroller,0015,SCHEDULE SALARY ADJUSTMENTS,8646.00,8646.00,16068.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2011,City Comptroller,0039,STUDENT AS TRAINEES,0,0,17000.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2011,City Comptroller,0140,PROFESSIONAL AND TECHNICAL SERVICES,50000.00,50000.00,25000.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2011,City Comptroller,0149,SOFTWARE MAINTENANCE AND LICENSING,0,0,8000.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2011,City Comptroller,0166,DUES  SUBSC & MEM,5185.00,5185.00,6000.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2011,City Comptroller,0169,TECHNICAL MEETING COSTS,885.00,885.00,885.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2011,City Comptroller,0171,MISCELLANEOUS SUPPLIES,0,0,4000.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2011,City Comptroller,0270,LOCAL TRANSPORTATION,250.00,250.00,250.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2011,City Comptroller,0348,BOOKS AND RELATED MATERIAL,100.00,100.00,100.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2011,City Comptroller,0350,STATIONERY AND OFFICE SUPPLIES,7000.00,7000.00,7000.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2012,Accounting and Financial Reporting,0005,SALARIES AND WAGES - ON PAYROLL,4181831.00,4181831.00,4458529.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2012,Accounting and Financial Reporting,0015,SCHEDULE SALARY ADJUSTMENTS,26486.00,26486.00,31264.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2012,Accounting and Financial Reporting,0020,OVERTIME,10000.00,10000.00,20000.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2012,Accounting and Financial Reporting,0140,PROFESSIONAL AND TECHNICAL SERVICES,101000.00,101000.00,101000.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2012,Accounting and Financial Reporting,0142,ACCOUNTING AND AUDITING,609925.00,609925.00,609925.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2012,Accounting and Financial Reporting,0149,SOFTWARE MAINTENANCE AND LICENSING,25000.00,25000.00,25000.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2012,Accounting and Financial Reporting,0166,DUES  SUBSC & MEM,1450.00,1450.00,1450.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2012,Accounting and Financial Reporting,0169,TECHNICAL MEETING COSTS,13750.00,13750.00,13750.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2012,Accounting and Financial Reporting,0245,REIMBURSEMENT TO TRAVELERS,3000.00,3000.00,3000.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2012,Accounting and Financial Reporting,0348,BOOKS AND RELATED MATERIAL,600.00,600.00,600.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2012,Accounting and Financial Reporting,0350,STATIONERY AND OFFICE SUPPLIES,6000.00,6000.00,6000.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2015,Financial Strategy and Operations,0005,SALARIES AND WAGES - ON PAYROLL,6390822.00,6390822.00,6631123.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2015,Financial Strategy and Operations,0015,SCHEDULE SALARY ADJUSTMENTS,29971.00,29971.00,45460.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2015,Financial Strategy and Operations,0039,STUDENT AS TRAINEES,10000.00,10000.00,17000.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2015,Financial Strategy and Operations,0130,POSTAGE,100000.00,100000.00,100000.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2015,Financial Strategy and Operations,0140,PROFESSIONAL AND TECHNICAL SERVICES,513819.00,513819.00,513819.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2015,Financial Strategy and Operations,0149,SOFTWARE MAINTENANCE AND LICENSING,277170.00,277170.00,277170.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2015,Financial Strategy and Operations,0150,OUTSIDE GRAPHIC SERVICES,40000.00,40000.00,40000.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2015,Financial Strategy and Operations,0152,ADVERTISING,7500.00,7500.00,9500.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2015,Financial Strategy and Operations,0162,REPAIR/MAINT EQUIPMENT,400.00,400.00,400.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2015,Financial Strategy and Operations,0166,DUES  SUBSC & MEM,9163.00,9163.00,9656.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2015,Financial Strategy and Operations,0169,TECHNICAL MEETING COSTS,39779.00,39779.00,40779.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2015,Financial Strategy and Operations,0178,FREIGHT AND EXPRESS CHARGES,3500.00,3500.00,3500.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2015,Financial Strategy and Operations,0179,MESSENGER SERVICES,12000.00,12000.00,12000.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2015,Financial Strategy and Operations,0245,REIMBURSEMENT TO TRAVELERS,13000.00,13000.00,20200.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2015,Financial Strategy and Operations,0340,MATERIAL AND SUPPLIES,13240.00,13240.00,13240.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2015,Financial Strategy and Operations,0348,BOOKS AND RELATED MATERIAL,1300.00,1300.00,1315.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2015,Financial Strategy and Operations,0350,STATIONERY AND OFFICE SUPPLIES,15000.00,15000.00,15000.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2015,Financial Strategy and Operations,9067,PHYSICAL EXAMS,400.00,400.00,400.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2020,Revenue Services and Operations,0005,SALARIES AND WAGES - ON PAYROLL,23855951.00,23855951.00,23550337.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2020,Revenue Services and Operations,0012,CONTRACT WAGE - PREVAILING RATE,43664.00,43664.00,43443.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2020,Revenue Services and Operations,0015,SCHEDULE SALARY ADJUSTMENTS,115109.00,115109.00,138006.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2020,Revenue Services and Operations,0020,OVERTIME,143015.00,143015.00,163015.00
LOCAL,0100,Corporate Fund,27,Department of Finance,2020,Revenue Services and Operations,0039,STUDENT AS TRAINEES,7500.00,7500.00,17000.00
